id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
166321766,88135,1574215059,core,viewed,course,,,2060,,N;,r,
167365619,88139,1574730418,core,viewed,course,,,2060,,N;,r,
167901022,88191,1574913119,core,viewed,course,,,2060,,N;,r,
168846219,88193,1575487657,core,viewed,course,,,2060,,N;,r,
167461740,88203,1574786208,core,viewed,course,,,2060,,N;,r,
166319022,88209,1574214391,core,viewed,course,,,2060,,N;,r,
169680971,88211,1576010860,core,viewed,course,,,2060,,N;,r,
169409682,88243,1575895235,core,viewed,course,,,2060,,N;,r,
166131400,88261,1574173087,core,viewed,course,,,2060,,N;,r,
165231272,88269,1573690197,core,viewed,course,,,2060,,N;,r,
167500122,88292,1574796707,core,viewed,course,,,2060,,N;,r,
165606016,88353,1573847267,core,viewed,course,,,2060,,N;,r,
167592821,88355,1574815220,core,viewed,course,,,2060,,N;,r,
167415604,88376,1574772031,core,viewed,course,,,2060,,N;,r,
164851343,88394,1573585497,core,viewed,course,,,2060,,N;,r,
165031346,88398,1573644612,core,viewed,course,,,2060,,N;,r,
169789383,88402,1576035548,core,viewed,course,,,2060,,N;,r,
166549394,88412,1574291793,core,viewed,course,,,2060,,N;,r,
166085959,88419,1574158625,core,viewed,course,,,2060,,N;,r,
164943709,88426,1573604423,core,viewed,course,,,2060,,N;,r,
166105536,88430,1574166229,core,viewed,course,,,2060,,N;,r,
167515992,88432,1574802148,core,viewed,course,,,2060,,N;,r,
169774419,88438,1576030201,core,viewed,course,,,2060,,N;,r,
169345899,88463,1575824068,core,viewed,course,,,2060,,N;,r,
168718600,88465,1575421507,core,viewed,course,,,2060,,N;,r,
169757175,88475,1576026212,core,viewed,course,,,2060,,N;,r,
168261749,88481,1575120367,core,viewed,course,,,2060,,N;,r,
168680641,88501,1575414141,core,viewed,course,,,2060,,N;,r,
166957442,88503,1574466047,core,viewed,course,,,2060,,N;,r,
166328409,88504,1574216725,core,viewed,course,,,2060,,N;,r,
167691240,88540,1574872953,core,viewed,course,,,2060,,N;,r,
168601116,88541,1575393736,core,viewed,course,,,2060,,N;,r,
167504121,88566,1574797931,core,viewed,course,,,2060,,N;,r,
166371776,88571,1574249787,core,viewed,course,,,2060,,N;,r,
166318815,88577,1574214353,core,viewed,course,,,2060,,N;,r,
165190856,88589,1573683879,core,viewed,course,,,2060,,N;,r,
164916371,88604,1573600373,core,viewed,course,,,2060,,N;,r,
167570327,88665,1574810916,core,viewed,course,,,2060,,N;,r,
166112225,88680,1574168331,core,viewed,course,,,2060,,N;,r,
169214219,88702,1575667738,core,viewed,course,,,2060,,N;,r,
168956895,88704,1575516309,core,viewed,course,,,2060,,N;,r,
165632847,88706,1573860442,core,viewed,course,,,2060,,N;,r,
167947463,88737,1574950086,core,viewed,course,,,2060,,N;,r,
169774368,88750,1576030185,core,viewed,course,,,2060,,N;,r,
167601803,88757,1574817205,core,viewed,course,,,2060,,N;,r,
168507064,88760,1575333934,core,viewed,course,,,2060,,N;,r,
166397755,88787,1574257679,core,viewed,course,,,2060,,N;,r,
167557127,88796,1574808923,core,viewed,course,,,2060,,N;,r,
168397272,88802,1575297758,core,viewed,course,,,2060,,N;,r,
165854525,88810,1574079700,core,viewed,course,,,2060,,N;,r,
168645889,88841,1575405691,core,viewed,course,,,2060,,N;,r,
167404466,88863,1574767826,core,viewed,course,,,2060,,N;,r,
169302908,88864,1575756547,core,viewed,course,,,2060,,N;,r,
167549159,88875,1574807868,core,viewed,course,,,2060,,N;,r,
166104050,88879,1574165781,core,viewed,course,,,2060,,N;,r,
166105159,88880,1574166128,core,viewed,course,,,2060,,N;,r,
169593320,88891,1575980121,core,viewed,course,,,2060,,N;,r,
166074392,88910,1574135690,core,viewed,course,,,2060,,N;,r,
168729695,88918,1575424213,core,viewed,course,,,2060,,N;,r,
166162193,88932,1574181952,core,viewed,course,,,2060,,N;,r,
167271802,88992,1574709720,core,viewed,course,,,2060,,N;,r,
165826212,89013,1574046219,core,viewed,course,,,2060,,N;,r,
168472766,89031,1575326103,core,viewed,course,,,2060,,N;,r,
166380770,89061,1574252759,core,viewed,course,,,2060,,N;,r,
168660620,89064,1575410505,core,viewed,course,,,2060,,N;,r,
166141716,89123,1574176062,core,viewed,course,,,2060,,N;,r,
169516104,89165,1575931897,core,viewed,course,,,2060,,N;,r,
166543683,89182,1574290722,core,viewed,course,,,2060,,N;,r,
167296947,89191,1574717759,core,viewed,course,,,2060,,N;,r,
167809854,89228,1574889311,core,viewed,course,,,2060,,N;,r,
167598726,89229,1574816494,core,viewed,course,,,2060,,N;,r,
169458834,89232,1575914014,core,viewed,course,,,2060,,N;,r,
165040980,89236,1573647614,core,viewed,course,,,2060,,N;,r,
164931195,89272,1573602532,core,viewed,course,,,2060,,N;,r,
169747170,89275,1576024094,core,viewed,course,,,2060,,N;,r,
168492326,89298,1575330566,core,viewed,course,,,2060,,N;,r,
166862603,89302,1574431983,core,viewed,course,,,2060,,N;,r,
169768261,89311,1576028599,core,viewed,course,,,2060,,N;,r,
169582519,89392,1575975269,core,viewed,course,,,2060,,N;,r,
166787457,89418,1574383994,core,viewed,course,,,2060,,N;,r,
168651271,89465,1575407786,core,viewed,course,,,2060,,N;,r,
167449376,89516,1574781262,core,viewed,course,,,2060,,N;,r,
166307457,89533,1574211841,core,viewed,course,,,2060,,N;,r,
168722233,89559,1575422442,core,viewed,course,,,2060,,N;,r,
166283854,89567,1574208352,core,viewed,course,,,2060,,N;,r,
169657614,89578,1576004568,core,viewed,course,,,2060,,N;,r,
164850728,89583,1573585341,core,viewed,course,,,2060,,N;,r,
168756526,89624,1575454749,core,viewed,course,,,2060,,N;,r,
169539531,89662,1575937149,core,viewed,course,,,2060,,N;,r,
167580291,89667,1574812723,core,viewed,course,,,2060,,N;,r,
167580799,89671,1574812829,core,viewed,course,,,2060,,N;,r,
168593641,89692,1575392252,core,viewed,course,,,2060,,N;,r,
169623682,89705,1575991789,core,viewed,course,,,2060,,N;,r,
166593877,89714,1574300638,core,viewed,course,,,2060,,N;,r,
166303739,89720,1574211097,core,viewed,course,,,2060,,N;,r,
167421092,89724,1574772226,core,viewed,course,,,2060,,N;,r,
166243881,89726,1574201925,core,viewed,course,,,2060,,N;,r,
167286792,89772,1574715107,core,viewed,course,,,2060,,N;,r,
169747012,89783,1576024054,core,viewed,course,,,2060,,N;,r,
167523659,89796,1574804279,core,viewed,course,,,2060,,N;,r,
169669260,89837,1576007097,core,viewed,course,,,2060,,N;,r,
165220977,89844,1573688546,core,viewed,course,,,2060,,N;,r,
165904035,89845,1574094495,core,viewed,course,,,2060,,N;,r,
166053772,89856,1574128666,core,viewed,course,,,2060,,N;,r,
167340085,89871,1574724998,core,viewed,course,,,2060,,N;,r,
165025388,89879,1573642138,core,viewed,course,,,2060,,N;,r,
169393636,89896,1575887678,core,viewed,course,,,2060,,N;,r,
168621276,89912,1575399626,core,viewed,course,,,2060,,N;,r,
167661654,89915,1574861248,core,viewed,course,,,2060,,N;,r,
165752005,89917,1573983369,core,viewed,course,,,2060,,N;,r,
168409506,89929,1575304113,core,viewed,course,,,2060,,N;,r,
168733858,89933,1575425348,core,viewed,course,,,2060,,N;,r,
167403685,89947,1574767444,core,viewed,course,,,2060,,N;,r,
168618022,89962,1575398637,core,viewed,course,,,2060,,N;,r,
167605545,89990,1574818099,core,viewed,course,,,2060,,N;,r,
167474139,89994,1574789637,core,viewed,course,,,2060,,N;,r,
165093443,90005,1573661788,core,viewed,course,,,2060,,N;,r,
168703185,90081,1575418990,core,viewed,course,,,2060,,N;,r,
168820494,90085,1575479202,core,viewed,course,,,2060,,N;,r,
166333020,90165,1574218125,core,viewed,course,,,2060,,N;,r,
166151077,90171,1574178751,core,viewed,course,,,2060,,N;,r,
169349762,90177,1575828768,core,viewed,course,,,2060,,N;,r,
165033357,90217,1573645248,core,viewed,course,,,2060,,N;,r,
167963740,90231,1574953072,core,viewed,course,,,2060,,N;,r,
165774251,90235,1574008090,core,viewed,course,,,2060,,N;,r,
169500712,90241,1575928449,core,viewed,course,,,2060,,N;,r,
169725609,90251,1576019939,core,viewed,course,,,2060,,N;,r,
168493370,90253,1575330834,core,viewed,course,,,2060,,N;,r,
165992114,90262,1574117025,core,viewed,course,,,2060,,N;,r,
166166604,90274,1574183002,core,viewed,course,,,2060,,N;,r,
166126829,90278,1574172004,core,viewed,course,,,2060,,N;,r,
169780471,90280,1576032020,core,viewed,course,,,2060,,N;,r,
168737868,90327,1575426671,core,viewed,course,,,2060,,N;,r,
165383520,90352,1573752145,core,viewed,course,,,2060,,N;,r,
166391881,90354,1574256240,core,viewed,course,,,2060,,N;,r,
168615329,90394,1575397913,core,viewed,course,,,2060,,N;,r,
167327012,90396,1574723049,core,viewed,course,,,2060,,N;,r,
168471971,90401,1575325926,core,viewed,course,,,2060,,N;,r,
168282426,90427,1575149147,core,viewed,course,,,2060,,N;,r,
166199779,90456,1574190366,core,viewed,course,,,2060,,N;,r,
164869768,90473,1573590481,core,viewed,course,,,2060,,N;,r,
168506684,90518,1575333835,core,viewed,course,,,2060,,N;,r,
169066550,90526,1575583275,core,viewed,course,,,2060,,N;,r,
169097309,90544,1575591352,core,viewed,course,,,2060,,N;,r,
166289321,90564,1574208942,core,viewed,course,,,2060,,N;,r,
169179852,90620,1575648742,core,viewed,course,,,2060,,N;,r,
169375307,90636,1575850885,core,viewed,course,,,2060,,N;,r,
169299618,90648,1575752692,core,viewed,course,,,2060,,N;,r,
167043032,90666,1574548069,core,viewed,course,,,2060,,N;,r,
167482748,90670,1574791960,core,viewed,course,,,2060,,N;,r,
166642152,90684,1574339337,core,viewed,course,,,2060,,N;,r,
165879992,90696,1574086734,core,viewed,course,,,2060,,N;,r,
169758591,90701,1576026525,core,viewed,course,,,2060,,N;,r,
166669491,90715,1574348792,core,viewed,course,,,2060,,N;,r,
166151473,90759,1574178878,core,viewed,course,,,2060,,N;,r,
165373399,90765,1573749116,core,viewed,course,,,2060,,N;,r,
167918887,90773,1574941917,core,viewed,course,,,2060,,N;,r,
167455028,90814,1574783746,core,viewed,course,,,2060,,N;,r,
166092774,90816,1574162048,core,viewed,course,,,2060,,N;,r,
167997590,90834,1574966814,core,viewed,course,,,2060,,N;,r,
166128991,90836,1574172551,core,viewed,course,,,2060,,N;,r,
169580311,90841,1575973073,core,viewed,course,,,2060,,N;,r,
167565829,90846,1574810190,core,viewed,course,,,2060,,N;,r,
168794309,90860,1575469704,core,viewed,course,,,2060,,N;,r,
168690098,90870,1575416127,core,viewed,course,,,2060,,N;,r,
169764659,90908,1576027786,core,viewed,course,,,2060,,N;,r,
169720581,90929,1576019047,core,viewed,course,,,2060,,N;,r,
166214072,90931,1574194205,core,viewed,course,,,2060,,N;,r,
169613008,90936,1575987866,core,viewed,course,,,2060,,N;,r,
166185304,90937,1574187309,core,viewed,course,,,2060,,N;,r,
166840950,90951,1574422653,core,viewed,course,,,2060,,N;,r,
165052660,90963,1573650959,core,viewed,course,,,2060,,N;,r,
169752511,90994,1576025221,core,viewed,course,,,2060,,N;,r,
168548345,91009,1575372305,core,viewed,course,,,2060,,N;,r,
165696496,91071,1573916288,core,viewed,course,,,2060,,N;,r,
165970965,91125,1574112953,core,viewed,course,,,2060,,N;,r,
167108709,91147,1574607152,core,viewed,course,,,2060,,N;,r,
165119201,91153,1573668427,core,viewed,course,,,2060,,N;,r,
168467875,91167,1575325071,core,viewed,course,,,2060,,N;,r,
166399039,91216,1574258036,core,viewed,course,,,2060,,N;,r,
167475858,91221,1574790166,core,viewed,course,,,2060,,N;,r,
165392695,91252,1573754017,core,viewed,course,,,2060,,N;,r,
167399660,91254,1574765166,core,viewed,course,,,2060,,N;,r,
164884546,91286,1573594643,core,viewed,course,,,2060,,N;,r,
169753242,91287,1576025382,core,viewed,course,,,2060,,N;,r,
166558129,91297,1574293301,core,viewed,course,,,2060,,N;,r,
168726005,91307,1575423325,core,viewed,course,,,2060,,N;,r,
167538899,91331,1574807127,core,viewed,course,,,2060,,N;,r,
167390106,91336,1574743654,core,viewed,course,,,2060,,N;,r,
166297745,91386,1574209871,core,viewed,course,,,2060,,N;,r,
168717360,91388,1575421192,core,viewed,course,,,2060,,N;,r,
168916963,91410,1575505379,core,viewed,course,,,2060,,N;,r,
168587936,91423,1575390201,core,viewed,course,,,2060,,N;,r,
169773471,91448,1576029928,core,viewed,course,,,2060,,N;,r,
167284355,91460,1574714351,core,viewed,course,,,2060,,N;,r,
167616980,91483,1574820976,core,viewed,course,,,2060,,N;,r,
166178856,91484,1574185905,core,viewed,course,,,2060,,N;,r,
165047790,91504,1573649525,core,viewed,course,,,2060,,N;,r,
168713252,91525,1575420220,core,viewed,course,,,2060,,N;,r,
167658084,91526,1574859621,core,viewed,course,,,2060,,N;,r,
166163492,91548,1574182262,core,viewed,course,,,2060,,N;,r,
167564220,91560,1574809937,core,viewed,course,,,2060,,N;,r,
168711666,91562,1575420115,core,viewed,course,,,2060,,N;,r,
168169351,91566,1575063118,core,viewed,course,,,2060,,N;,r,
166648737,91574,1574342015,core,viewed,course,,,2060,,N;,r,
169643547,91600,1575999818,core,viewed,course,,,2060,,N;,r,
167571217,91602,1574811084,core,viewed,course,,,2060,,N;,r,
167484093,91614,1574792327,core,viewed,course,,,2060,,N;,r,
165517901,91618,1573781040,core,viewed,course,,,2060,,N;,r,
167446005,91622,1574779994,core,viewed,course,,,2060,,N;,r,
168435768,91623,1575313842,core,viewed,course,,,2060,,N;,r,
166242866,91627,1574201744,core,viewed,course,,,2060,,N;,r,
167603535,91697,1574817646,core,viewed,course,,,2060,,N;,r,
165429404,91710,1573762094,core,viewed,course,,,2060,,N;,r,
167343572,91725,1574725480,core,viewed,course,,,2060,,N;,r,
169056459,91736,1575579758,core,viewed,course,,,2060,,N;,r,
167960688,91747,1574951628,core,viewed,course,,,2060,,N;,r,
167621616,91777,1574822368,core,viewed,course,,,2060,,N;,r,
166101230,91798,1574164890,core,viewed,course,,,2060,,N;,r,
169769422,91815,1576028885,core,viewed,course,,,2060,,N;,r,
168276142,91863,1575140268,core,viewed,course,,,2060,,N;,r,
167228099,91875,1574695550,core,viewed,course,,,2060,,N;,r,
166097395,91926,1574163644,core,viewed,course,,,2060,,N;,r,
166193432,91934,1574188792,core,viewed,course,,,2060,,N;,r,
166874078,91938,1574436817,core,viewed,course,,,2060,,N;,r,
166225105,91977,1574197573,core,viewed,course,,,2060,,N;,r,
168134234,92011,1575047295,core,viewed,course,,,2060,,N;,r,
168605452,92028,1575394990,core,viewed,course,,,2060,,N;,r,
168472100,92034,1575325949,core,viewed,course,,,2060,,N;,r,
168825374,92046,1575480728,core,viewed,course,,,2060,,N;,r,
169727899,92053,1576020401,core,viewed,course,,,2060,,N;,r,
169279010,92072,1575724877,core,viewed,course,,,2060,,N;,r,
169167122,92080,1575641028,core,viewed,course,,,2060,,N;,r,
169739756,92107,1576022656,core,viewed,course,,,2060,,N;,r,
169737947,92130,1576022295,core,viewed,course,,,2060,,N;,r,
168617762,92162,1575398570,core,viewed,course,,,2060,,N;,r,
166090512,92173,1574160903,core,viewed,course,,,2060,,N;,r,
169369287,92188,1575845970,core,viewed,course,,,2060,,N;,r,
166110498,92221,1574167832,core,viewed,course,,,2060,,N;,r,
169547966,92237,1575939384,core,viewed,course,,,2060,,N;,r,
167594621,92239,1574815632,core,viewed,course,,,2060,,N;,r,
165813556,92271,1574036407,core,viewed,course,,,2060,,N;,r,
167458967,92283,1574785218,core,viewed,course,,,2060,,N;,r,
166314210,92295,1574213279,core,viewed,course,,,2060,,N;,r,
168227518,92304,1575084015,core,viewed,course,,,2060,,N;,r,
166802812,92312,1574387908,core,viewed,course,,,2060,,N;,r,
168336416,92332,1575234796,core,viewed,course,,,2060,,N;,r,
168937947,92363,1575510180,core,viewed,course,,,2060,,N;,r,
168744981,92371,1575429927,core,viewed,course,,,2060,,N;,r,
167600736,92410,1574816959,core,viewed,course,,,2060,,N;,r,
169651228,92414,1576002475,core,viewed,course,,,2060,,N;,r,
166306093,92467,1574211566,core,viewed,course,,,2060,,N;,r,
165814982,92491,1574037382,core,viewed,course,,,2060,,N;,r,
166008714,92495,1574119385,core,viewed,course,,,2060,,N;,r,
166030187,92524,1574123214,core,viewed,course,,,2060,,N;,r,
168617543,92529,1575398496,core,viewed,course,,,2060,,N;,r,
166004529,92532,1574118683,core,viewed,course,,,2060,,N;,r,
166322800,92552,1574215298,core,viewed,course,,,2060,,N;,r,
169480851,92554,1575921478,core,viewed,course,,,2060,,N;,r,
167490581,92555,1574794107,core,viewed,course,,,2060,,N;,r,
169617631,92556,1575988850,core,viewed,course,,,2060,,N;,r,
167434605,92608,1574776099,core,viewed,course,,,2060,,N;,r,
166498175,92624,1574282144,core,viewed,course,,,2060,,N;,r,
169789560,92644,1576035812,core,viewed,course,,,2060,,N;,r,
169601312,92646,1575983452,core,viewed,course,,,2060,,N;,r,
169716807,92662,1576018421,core,viewed,course,,,2060,,N;,r,
165159165,92676,1573677484,core,viewed,course,,,2060,,N;,r,
168743158,92684,1575428512,core,viewed,course,,,2060,,N;,r,
169781109,92751,1576032191,core,viewed,course,,,2060,,N;,r,
166105427,92774,1574166189,core,viewed,course,,,2060,,N;,r,
166269492,92803,1574205883,core,viewed,course,,,2060,,N;,r,
167578126,92811,1574812317,core,viewed,course,,,2060,,N;,r,
167998311,92819,1574967030,core,viewed,course,,,2060,,N;,r,
166298138,92837,1574209948,core,viewed,course,,,2060,,N;,r,
169480552,92840,1575921368,core,viewed,course,,,2060,,N;,r,
167518648,92842,1574802993,core,viewed,course,,,2060,,N;,r,
167099195,92845,1574599370,core,viewed,course,,,2060,,N;,r,
167195160,92854,1574683103,core,viewed,course,,,2060,,N;,r,
164963015,92856,1573606679,core,viewed,course,,,2060,,N;,r,
168738568,92862,1575426854,core,viewed,course,,,2060,,N;,r,
169090557,92872,1575589401,core,viewed,course,,,2060,,N;,r,
167170905,92876,1574647042,core,viewed,course,,,2060,,N;,r,
166173457,92883,1574184646,core,viewed,course,,,2060,,N;,r,
167473256,92884,1574789365,core,viewed,course,,,2060,,N;,r,
166125476,92900,1574171682,core,viewed,course,,,2060,,N;,r,
169475480,92926,1575919296,core,viewed,course,,,2060,,N;,r,
167710126,92928,1574878170,core,viewed,course,,,2060,,N;,r,
166342643,92929,1574221742,core,viewed,course,,,2060,,N;,r,
168378229,92939,1575288644,core,viewed,course,,,2060,,N;,r,
167635049,92964,1574842781,core,viewed,course,,,2060,,N;,r,
166951707,92986,1574464539,core,viewed,course,,,2060,,N;,r,
166194715,92988,1574189123,core,viewed,course,,,2060,,N;,r,
168663546,92998,1575411125,core,viewed,course,,,2060,,N;,r,
169534440,93002,1575935902,core,viewed,course,,,2060,,N;,r,
168730330,93014,1575424376,core,viewed,course,,,2060,,N;,r,
169753683,93032,1576025485,core,viewed,course,,,2060,,N;,r,
165555251,93035,1573811815,core,viewed,course,,,2060,,N;,r,
168552462,93048,1575374635,core,viewed,course,,,2060,,N;,r,
167609495,93068,1574819095,core,viewed,course,,,2060,,N;,r,
169781539,93071,1576032340,core,viewed,course,,,2060,,N;,r,
168940734,93076,1575510851,core,viewed,course,,,2060,,N;,r,
168746632,93078,1575432089,core,viewed,course,,,2060,,N;,r,
166316562,93104,1574213796,core,viewed,course,,,2060,,N;,r,
164997209,93105,1573613909,core,viewed,course,,,2060,,N;,r,
168689984,93113,1575416098,core,viewed,course,,,2060,,N;,r,
166283102,93116,1574208222,core,viewed,course,,,2060,,N;,r,
169556871,93117,1575942152,core,viewed,course,,,2060,,N;,r,
169585544,93124,1575977315,core,viewed,course,,,2060,,N;,r,
167032581,93125,1574536139,core,viewed,course,,,2060,,N;,r,
167583642,93135,1574813398,core,viewed,course,,,2060,,N;,r,
169764494,93138,1576027754,core,viewed,course,,,2060,,N;,r,
165848195,93140,1574077793,core,viewed,course,,,2060,,N;,r,
167521857,93143,1574803826,core,viewed,course,,,2060,,N;,r,
166050444,93144,1574127783,core,viewed,course,,,2060,,N;,r,
166032894,93149,1574123791,core,viewed,course,,,2060,,N;,r,
167379763,93156,1574735073,core,viewed,course,,,2060,,N;,r,
169068835,93163,1575583893,core,viewed,course,,,2060,,N;,r,
169773384,93195,1576029910,core,viewed,course,,,2060,,N;,r,
168733570,93202,1575425250,core,viewed,course,,,2060,,N;,r,
166979710,93208,1574473929,core,viewed,course,,,2060,,N;,r,
168360960,93213,1575255422,core,viewed,course,,,2060,,N;,r,
164922399,93223,1573601289,core,viewed,course,,,2060,,N;,r,
167047675,93240,1574552722,core,viewed,course,,,2060,,N;,r,
164975177,93248,1573609146,core,viewed,course,,,2060,,N;,r,
165748255,93253,1573968834,core,viewed,course,,,2060,,N;,r,
166302177,93262,1574210759,core,viewed,course,,,2060,,N;,r,
167308207,93264,1574719914,core,viewed,course,,,2060,,N;,r,
169293242,93289,1575744443,core,viewed,course,,,2060,,N;,r,
166302137,93313,1574210749,core,viewed,course,,,2060,,N;,r,
169585221,93327,1575977098,core,viewed,course,,,2060,,N;,r,
167425295,93365,1574773338,core,viewed,course,,,2060,,N;,r,
168625737,93396,1575400332,core,viewed,course,,,2060,,N;,r,
165403540,93407,1573756375,core,viewed,course,,,2060,,N;,r,
166238818,93410,1574200884,core,viewed,course,,,2060,,N;,r,
168609025,93424,1575396092,core,viewed,course,,,2060,,N;,r,
167589382,93432,1574814515,core,viewed,course,,,2060,,N;,r,
167284681,93467,1574714471,core,viewed,course,,,2060,,N;,r,
167213307,93472,1574689990,core,viewed,course,,,2060,,N;,r,
169428848,93473,1575901814,core,viewed,course,,,2060,,N;,r,
168443037,93496,1575316724,core,viewed,course,,,2060,,N;,r,
169760901,93497,1576027002,core,viewed,course,,,2060,,N;,r,
166262455,93499,1574204788,core,viewed,course,,,2060,,N;,r,
166485260,93511,1574278018,core,viewed,course,,,2060,,N;,r,
166304318,93520,1574211213,core,viewed,course,,,2060,,N;,r,
168791823,93526,1575468680,core,viewed,course,,,2060,,N;,r,
165440614,93532,1573766371,core,viewed,course,,,2060,,N;,r,
169160440,93536,1575637630,core,viewed,course,,,2060,,N;,r,
166011507,93649,1574119889,core,viewed,course,,,2060,,N;,r,
168324481,93832,1575222648,core,viewed,course,,,2060,,N;,r,
166265509,94084,1574205280,core,viewed,course,,,2060,,N;,r,
168584639,94549,1575388775,core,viewed,course,,,2060,,N;,r,
168690626,94808,1575416249,core,viewed,course,,,2060,,N;,r,
168820603,94877,1575479234,core,viewed,course,,,2060,,N;,r,
168447196,94906,1575318681,core,viewed,course,,,2060,,N;,r,
166021064,95100,1574121545,core,viewed,course,,,2060,,N;,r,
164884624,95326,1573594665,core,viewed,course,,,2060,,N;,r,
165760917,95330,1573996124,core,viewed,course,,,2060,,N;,r,
166174661,95348,1574184911,core,viewed,course,,,2060,,N;,r,
167960974,95731,1574951742,core,viewed,course,,,2060,,N;,r,
164989584,95791,1573612010,core,viewed,course,,,2060,,N;,r,
164931131,96356,1573602524,core,viewed,course,,,2060,,N;,r,
168832500,97428,1575482883,core,viewed,course,,,2060,,N;,r,
168636931,97539,1575403144,core,viewed,course,,,2060,,N;,r,
169779452,97615,1576031727,core,viewed,course,,,2060,,N;,r,
168610358,97620,1575396493,core,viewed,course,,,2060,,N;,r,
168733500,97872,1575425224,core,viewed,course,,,2060,,N;,r,
166322604,97988,1574215250,core,viewed,course,,,2060,,N;,r,
166297393,98153,1574209812,core,viewed,course,,,2060,,N;,r,
168263298,98875,1575122355,core,viewed,course,,,2060,,N;,r,
164897654,99023,1573597289,core,viewed,course,,,2060,,N;,r,
166638768,99183,1574337954,core,viewed,course,,,2060,,N;,r,
169790625,99460,1576037116,core,viewed,course,,,2060,,N;,r,
166273435,99613,1574206544,core,viewed,course,,,2060,,N;,r,
167917685,99926,1574941291,core,viewed,course,,,2060,,N;,r,
165948530,100158,1574106091,core,viewed,course,,,2060,,N;,r,
166463390,100279,1574271871,core,viewed,course,,,2060,,N;,r,
168131364,100325,1575045914,core,viewed,course,,,2060,,N;,r,
168669304,100342,1575412241,core,viewed,course,,,2060,,N;,r,
169033085,100526,1575569864,core,viewed,course,,,2060,,N;,r,
169417817,100672,1575897923,core,viewed,course,,,2060,,N;,r,
167669112,100964,1574864136,core,viewed,course,,,2060,,N;,r,
166735899,101385,1574371643,core,viewed,course,,,2060,,N;,r,
166188545,101433,1574187663,core,viewed,course,,,2060,,N;,r,
165382996,101505,1573752008,core,viewed,course,,,2060,,N;,r,
167549085,101831,1574807857,core,viewed,course,,,2060,,N;,r,
165503011,101949,1573777357,core,viewed,course,,,2060,,N;,r,
166183922,102132,1574186981,core,viewed,course,,,2060,,N;,r,
166324928,103166,1574215835,core,viewed,course,,,2060,,N;,r,
167408507,103200,1574769547,core,viewed,course,,,2060,,N;,r,
168031244,103226,1574979702,core,viewed,course,,,2060,,N;,r,
169737141,103231,1576022153,core,viewed,course,,,2060,,N;,r,
168204384,103262,1575072770,core,viewed,course,,,2060,,N;,r,
167343786,103274,1574725514,core,viewed,course,,,2060,,N;,r,
168646308,103283,1575405886,core,viewed,course,,,2060,,N;,r,
167162698,103294,1574642192,core,viewed,course,,,2060,,N;,r,
169616737,103322,1575988449,core,viewed,course,,,2060,,N;,r,
166326019,103373,1574216090,core,viewed,course,,,2060,,N;,r,
169557166,103374,1575942252,core,viewed,course,,,2060,,N;,r,
169167362,103379,1575641124,core,viewed,course,,,2060,,N;,r,
166752844,103392,1574375987,core,viewed,course,,,2060,,N;,r,
168736571,103426,1575426231,core,viewed,course,,,2060,,N;,r,
165583718,103587,1573831841,core,viewed,course,,,2060,,N;,r,
164898331,103826,1573597391,core,viewed,course,,,2060,,N;,r,
167615216,103933,1574820467,core,viewed,course,,,2060,,N;,r,
167203675,108040,1574686627,core,viewed,course,,,2060,,N;,r,
169389595,108114,1575875678,core,viewed,course,,,2060,,N;,r,
166159203,109353,1574181127,core,viewed,course,,,2060,,N;,r,
166741281,109406,1574373302,core,viewed,course,,,2060,,N;,r,
166989641,109498,1574477511,core,viewed,course,,,2060,,N;,r,
167964991,110265,1574953605,core,viewed,course,,,2060,,N;,r,
167458440,110454,1574785030,core,viewed,course,,,2060,,N;,r,
169728377,110592,1576020496,core,viewed,course,,,2060,,N;,r,
167288491,110979,1574715656,core,viewed,course,,,2060,,N;,r,
167612112,111149,1574819712,core,viewed,course,,,2060,,N;,r,
169534462,111592,1575935906,core,viewed,course,,,2060,,N;,r,
168499220,111600,1575332240,core,viewed,course,,,2060,,N;,r,
169726490,111618,1576020114,core,viewed,course,,,2060,,N;,r,
168528946,111853,1575341340,core,viewed,course,,,2060,,N;,r,
169607141,111956,1575985667,core,viewed,course,,,2060,,N;,r,
166053724,112066,1574128652,core,viewed,course,,,2060,,N;,r,
165826098,112730,1574046083,core,viewed,course,,,2060,,N;,r,
166439615,113770,1574265036,core,viewed,course,,,2060,,N;,r,
168275359,114091,1575139391,core,viewed,course,,,2060,,N;,r,
168571436,114219,1575382811,core,viewed,course,,,2060,,N;,r,
168713162,114234,1575420210,core,viewed,course,,,2060,,N;,r,
167370226,114308,1574731730,core,viewed,course,,,2060,,N;,r,
166788557,114509,1574384219,core,viewed,course,,,2060,,N;,r,
169447603,115708,1575910739,core,viewed,course,,,2060,,N;,r,
164958725,115796,1573605950,core,viewed,course,,,2060,,N;,r,
165451094,115869,1573767314,core,viewed,course,,,2060,,N;,r,
169544547,116106,1575938446,core,viewed,course,,,2060,,N;,r,
169661549,116867,1576005857,core,viewed,course,,,2060,,N;,r,
166902634,117145,1574448139,core,viewed,course,,,2060,,N;,r,
166692906,118268,1574357771,core,viewed,course,,,2060,,N;,r,
166810152,118379,1574389952,core,viewed,course,,,2060,,N;,r,
167387332,118543,1574739593,core,viewed,course,,,2060,,N;,r,
