id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
166436500,136895,1574263883,mod_quiz,started,attempt,2383156.0,quiz_attempts,2060,136895.0,N;,c,12842.0
166436572,122218,1574263912,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166437284,139020,1574264146,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166437376,136895,1574264176,mod_quiz,submitted,attempt,2383156.0,quiz_attempts,2060,136895.0,"a:2:{s:11:""submitterid"";s:6:""136895"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166437452,139020,1574264203,mod_quiz,started,attempt,2383171.0,quiz_attempts,2060,139020.0,N;,c,12842.0
166437813,123629,1574264327,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166437897,122218,1574264373,mod_quiz,started,attempt,2383176.0,quiz_attempts,2060,122218.0,N;,c,12842.0
166438154,123629,1574264449,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166438163,137707,1574264453,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166438176,123629,1574264456,mod_quiz,started,attempt,2383179.0,quiz_attempts,2060,123629.0,N;,c,12842.0
166438183,137707,1574264460,mod_quiz,started,attempt,2383180.0,quiz_attempts,2060,137707.0,N;,c,12842.0
166438698,123629,1574264668,mod_quiz,submitted,attempt,2383179.0,quiz_attempts,2060,123629.0,"a:2:{s:11:""submitterid"";s:6:""123629"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166438716,123629,1574264676,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166440461,122701,1574265307,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166440540,137920,1574265335,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166440653,113770,1574265381,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166441673,90759,1574265683,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166441688,90759,1574265686,mod_quiz,started,attempt,2383234.0,quiz_attempts,2060,90759.0,N;,c,12842.0
166442025,68944,1574265791,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166442275,48207,1574265867,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166442547,137591,1574265946,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166442787,137591,1574266025,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166443630,139020,1574266288,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166443657,138463,1574266296,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166443709,139020,1574266314,mod_quiz,submitted,attempt,2383171.0,quiz_attempts,2060,139020.0,"a:2:{s:11:""submitterid"";s:6:""139020"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166443721,138463,1574266316,mod_quiz,started,attempt,2383266.0,quiz_attempts,2060,138463.0,N;,c,12842.0
166444843,138190,1574266627,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166445052,137707,1574266693,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166445349,137707,1574266777,mod_quiz,submitted,attempt,2383180.0,quiz_attempts,2060,137707.0,"a:2:{s:11:""submitterid"";s:6:""137707"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166445473,137707,1574266797,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166445617,138845,1574266844,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166446376,138864,1574267091,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166446389,138864,1574267096,mod_quiz,started,attempt,2383308.0,quiz_attempts,2060,138864.0,N;,c,12842.0
166446767,137591,1574267220,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166448042,122794,1574267569,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166448554,136892,1574267689,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166448614,137683,1574267693,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166448635,137683,1574267702,mod_quiz,started,attempt,2383352.0,quiz_attempts,2060,137683.0,N;,c,12842.0
166449402,138463,1574267911,mod_quiz,submitted,attempt,2383266.0,quiz_attempts,2060,138463.0,"a:2:{s:11:""submitterid"";s:6:""138463"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166449472,91504,1574267929,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166449481,138463,1574267930,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166450927,122218,1574268281,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166451123,122218,1574268339,mod_quiz,submitted,attempt,2383176.0,quiz_attempts,2060,122218.0,"a:2:{s:11:""submitterid"";s:6:""122218"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166451174,93526,1574268351,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166451179,93526,1574268354,mod_quiz,started,attempt,2383385.0,quiz_attempts,2060,93526.0,N;,c,12842.0
166452854,138845,1574268841,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166452962,137187,1574268877,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166453011,138845,1574268891,mod_quiz,submitted,attempt,2379426.0,quiz_attempts,2060,138845.0,"a:2:{s:11:""submitterid"";s:6:""138845"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166453080,138845,1574268910,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166453085,138845,1574268911,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166453369,138845,1574268991,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166453385,138845,1574268998,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166453860,28480,1574269146,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166454099,138033,1574269224,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166454106,138033,1574269228,mod_quiz,started,attempt,2383429.0,quiz_attempts,2060,138033.0,N;,c,12842.0
166454315,93526,1574269307,mod_quiz,submitted,attempt,2383385.0,quiz_attempts,2060,93526.0,"a:2:{s:11:""submitterid"";s:5:""93526"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166454347,93526,1574269317,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166454513,93526,1574269358,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166455942,138347,1574269776,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166455954,138347,1574269782,mod_quiz,started,attempt,2383463.0,quiz_attempts,2060,138347.0,N;,c,12842.0
166456605,133118,1574269987,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166456707,68417,1574270014,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166456818,133118,1574270038,mod_quiz,started,attempt,2383472.0,quiz_attempts,2060,133118.0,N;,c,12842.0
166456907,137557,1574270058,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457044,137557,1574270092,mod_quiz,submitted,attempt,2378899.0,quiz_attempts,2060,137557.0,"a:2:{s:11:""submitterid"";s:6:""137557"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166457223,137557,1574270132,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457710,85581,1574270264,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457717,137501,1574270266,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457725,85581,1574270270,mod_quiz,started,attempt,2383489.0,quiz_attempts,2060,85581.0,N;,c,12842.0
166457754,121391,1574270279,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457769,85581,1574270286,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457786,137460,1574270291,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457820,137460,1574270299,mod_quiz,started,attempt,2383490.0,quiz_attempts,2060,137460.0,N;,c,12842.0
166457835,137501,1574270302,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166457850,137501,1574270307,mod_quiz,started,attempt,2383491.0,quiz_attempts,2060,137501.0,N;,c,12842.0
166458264,68417,1574270406,mod_quiz,started,attempt,2383495.0,quiz_attempts,2060,68417.0,N;,c,12842.0
166458263,137501,1574270406,mod_quiz,submitted,attempt,2383491.0,quiz_attempts,2060,137501.0,"a:2:{s:11:""submitterid"";s:6:""137501"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166458278,137501,1574270410,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166458319,137501,1574270420,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166458326,121391,1574270421,mod_quiz,started,attempt,2383496.0,quiz_attempts,2060,121391.0,N;,c,12842.0
166458357,137501,1574270431,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166460480,137092,1574271072,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166460762,137113,1574271160,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166461128,138417,1574271257,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166461898,137460,1574271487,mod_quiz,submitted,attempt,2383490.0,quiz_attempts,2060,137460.0,"a:2:{s:11:""submitterid"";s:6:""137460"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166461922,137460,1574271499,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166461924,137960,1574271499,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166461945,137960,1574271506,mod_quiz,started,attempt,2383556.0,quiz_attempts,2060,137960.0,N;,c,12842.0
166462403,133118,1574271631,mod_quiz,submitted,attempt,2383472.0,quiz_attempts,2060,133118.0,"a:2:{s:11:""submitterid"";s:6:""133118"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166462426,133118,1574271641,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166462674,137252,1574271702,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166462744,137252,1574271724,mod_quiz,started,attempt,2383573.0,quiz_attempts,2060,137252.0,N;,c,12842.0
166464275,137113,1574272102,mod_quiz,submitted,attempt,2382341.0,quiz_attempts,2060,137113.0,"a:2:{s:11:""submitterid"";s:6:""137113"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166464358,137113,1574272121,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166464590,68417,1574272188,mod_quiz,submitted,attempt,2383495.0,quiz_attempts,2060,68417.0,"a:2:{s:11:""submitterid"";s:5:""68417"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166464633,68417,1574272198,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166465825,137052,1574272587,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166466191,88203,1574272683,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166466211,88203,1574272689,mod_quiz,started,attempt,2383629.0,quiz_attempts,2060,88203.0,N;,c,12842.0
166466400,138418,1574272748,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166466616,121391,1574272812,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166466932,137829,1574272881,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166466982,137829,1574272890,mod_quiz,started,attempt,2383644.0,quiz_attempts,2060,137829.0,N;,c,12842.0
166467114,121391,1574272912,mod_quiz,submitted,attempt,2383496.0,quiz_attempts,2060,121391.0,"a:2:{s:11:""submitterid"";s:6:""121391"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166467223,121391,1574272925,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166467530,138418,1574273005,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166467862,118543,1574273088,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166468221,122592,1574273182,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166468247,122592,1574273189,mod_quiz,started,attempt,2383674.0,quiz_attempts,2060,122592.0,N;,c,12842.0
166468511,88203,1574273256,mod_quiz,submitted,attempt,2383629.0,quiz_attempts,2060,88203.0,"a:2:{s:11:""submitterid"";s:5:""88203"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166468540,88203,1574273262,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166469696,87969,1574273532,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166469939,87969,1574273593,mod_quiz,submitted,attempt,2378825.0,quiz_attempts,2060,87969.0,"a:2:{s:11:""submitterid"";s:5:""87969"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166469987,87969,1574273605,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166470901,137863,1574273840,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166471149,124008,1574273911,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166472215,138167,1574274175,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166472348,138167,1574274195,mod_quiz,started,attempt,2383737.0,quiz_attempts,2060,138167.0,N;,c,12842.0
166472925,122592,1574274341,mod_quiz,submitted,attempt,2383674.0,quiz_attempts,2060,122592.0,"a:2:{s:11:""submitterid"";s:6:""122592"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166472980,122592,1574274356,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166473742,137967,1574274561,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166475087,137077,1574274880,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166475110,137077,1574274886,mod_quiz,started,attempt,2383803.0,quiz_attempts,2060,137077.0,N;,c,12842.0
166475197,137863,1574274912,mod_quiz,started,attempt,2383804.0,quiz_attempts,2060,137863.0,N;,c,12842.0
166475897,93149,1574275120,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166475898,93149,1574275121,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166475958,93149,1574275136,mod_quiz,started,attempt,2383816.0,quiz_attempts,2060,93149.0,N;,c,12842.0
166475990,123443,1574275144,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166476005,123443,1574275149,mod_quiz,started,attempt,2383818.0,quiz_attempts,2060,123443.0,N;,c,12842.0
166476210,136737,1574275209,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166476232,136737,1574275215,mod_quiz,started,attempt,2383822.0,quiz_attempts,2060,136737.0,N;,c,12842.0
166476280,123443,1574275223,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166477286,121888,1574275561,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166477295,121888,1574275565,mod_quiz,started,attempt,2383836.0,quiz_attempts,2060,121888.0,N;,c,12842.0
166477807,121888,1574275713,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166478027,127155,1574275780,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166478038,127155,1574275783,mod_quiz,started,attempt,2383851.0,quiz_attempts,2060,127155.0,N;,c,12842.0
166478137,137077,1574275810,mod_quiz,submitted,attempt,2383803.0,quiz_attempts,2060,137077.0,"a:2:{s:11:""submitterid"";s:6:""137077"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166478158,137077,1574275816,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166478637,123443,1574275953,mod_quiz,submitted,attempt,2383818.0,quiz_attempts,2060,123443.0,"a:2:{s:11:""submitterid"";s:6:""123443"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166478671,123443,1574275963,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166479312,137863,1574276124,mod_quiz,submitted,attempt,2383804.0,quiz_attempts,2060,137863.0,"a:2:{s:11:""submitterid"";s:6:""137863"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166479379,121588,1574276142,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166479381,137863,1574276142,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166479386,137659,1574276145,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166479416,137659,1574276154,mod_quiz,started,attempt,2383873.0,quiz_attempts,2060,137659.0,N;,c,12842.0
166479999,93149,1574276315,mod_quiz,submitted,attempt,2383816.0,quiz_attempts,2060,93149.0,"a:2:{s:11:""submitterid"";s:5:""93149"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166480110,13749,1574276336,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166480884,121888,1574276572,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166480894,138167,1574276575,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166480988,121888,1574276605,mod_quiz,submitted,attempt,2383836.0,quiz_attempts,2060,121888.0,"a:2:{s:11:""submitterid"";s:6:""121888"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166481083,138167,1574276647,mod_quiz,submitted,attempt,2383737.0,quiz_attempts,2060,138167.0,"a:2:{s:11:""submitterid"";s:6:""138167"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166482275,137683,1574277072,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166482616,136737,1574277168,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166482762,136737,1574277199,mod_quiz,submitted,attempt,2383822.0,quiz_attempts,2060,136737.0,"a:2:{s:11:""submitterid"";s:6:""136737"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166482794,137683,1574277211,mod_quiz,submitted,attempt,2383352.0,quiz_attempts,2060,137683.0,"a:2:{s:11:""submitterid"";s:6:""137683"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166482805,136737,1574277213,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166483117,13749,1574277296,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166483156,13749,1574277302,mod_quiz,started,attempt,2383943.0,quiz_attempts,2060,13749.0,N;,c,12842.0
166484056,122366,1574277590,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485008,122418,1574277930,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485028,122418,1574277937,mod_quiz,started,attempt,2383978.0,quiz_attempts,2060,122418.0,N;,c,12842.0
166485182,13749,1574277993,mod_quiz,submitted,attempt,2383943.0,quiz_attempts,2060,13749.0,"a:2:{s:11:""submitterid"";s:5:""13749"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166485239,122418,1574278014,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485272,138171,1574278021,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485280,93511,1574278023,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485290,13749,1574278026,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485292,93511,1574278027,mod_quiz,started,attempt,2383988.0,quiz_attempts,2060,93511.0,N;,c,12842.0
166485535,137924,1574278090,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485654,138734,1574278120,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485786,122418,1574278166,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166485803,137924,1574278172,mod_quiz,started,attempt,2384000.0,quiz_attempts,2060,137924.0,N;,c,12842.0
166486042,137649,1574278257,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166486061,137649,1574278265,mod_quiz,started,attempt,2384009.0,quiz_attempts,2060,137649.0,N;,c,12842.0
166486601,122418,1574278436,mod_quiz,submitted,attempt,2383978.0,quiz_attempts,2060,122418.0,"a:2:{s:11:""submitterid"";s:6:""122418"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166486627,122418,1574278445,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166486910,13749,1574278518,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166486944,103283,1574278521,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166486951,103283,1574278524,mod_quiz,started,attempt,2384022.0,quiz_attempts,2060,103283.0,N;,c,12842.0
166487597,121788,1574278699,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166487610,121788,1574278703,mod_quiz,started,attempt,2384033.0,quiz_attempts,2060,121788.0,N;,c,12842.0
166488103,92529,1574278874,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166488108,92529,1574278875,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166488131,92529,1574278881,mod_quiz,started,attempt,2384038.0,quiz_attempts,2060,92529.0,N;,c,12842.0
166488602,91977,1574279031,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166488601,91977,1574279031,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166488612,91977,1574279036,mod_quiz,started,attempt,2384048.0,quiz_attempts,2060,91977.0,N;,c,12842.0
166490153,137649,1574279430,mod_quiz,submitted,attempt,2384009.0,quiz_attempts,2060,137649.0,"a:2:{s:11:""submitterid"";s:6:""137649"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166490422,137092,1574279526,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166490817,137092,1574279643,mod_quiz,submitted,attempt,2381429.0,quiz_attempts,2060,137092.0,"a:2:{s:11:""submitterid"";s:6:""137092"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166490841,137649,1574279649,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166490850,137924,1574279653,mod_quiz,submitted,attempt,2384000.0,quiz_attempts,2060,137924.0,"a:2:{s:11:""submitterid"";s:6:""137924"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166490999,138012,1574279706,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166491022,138012,1574279717,mod_quiz,started,attempt,2384086.0,quiz_attempts,2060,138012.0,N;,c,12842.0
166492117,138663,1574280069,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166492143,138663,1574280075,mod_quiz,started,attempt,2384107.0,quiz_attempts,2060,138663.0,N;,c,12842.0
166493187,49276,1574280444,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166493474,101505,1574280551,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166493493,101505,1574280558,mod_quiz,started,attempt,2384130.0,quiz_attempts,2060,101505.0,N;,c,12842.0
166493571,138012,1574280584,mod_quiz,submitted,attempt,2384086.0,quiz_attempts,2060,138012.0,"a:2:{s:11:""submitterid"";s:6:""138012"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166493599,138012,1574280596,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166493646,138012,1574280606,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166493939,138985,1574280698,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166496501,122015,1574281606,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166497566,92928,1574281912,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166498428,123065,1574282227,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166498437,123065,1574282230,mod_quiz,started,attempt,2384219.0,quiz_attempts,2060,123065.0,N;,c,12842.0
166499721,123065,1574282629,mod_quiz,submitted,attempt,2384219.0,quiz_attempts,2060,123065.0,"a:2:{s:11:""submitterid"";s:6:""123065"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166499733,123065,1574282635,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166499872,92414,1574282678,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166499874,137683,1574282679,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166499913,123134,1574282696,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166499917,123134,1574282699,mod_quiz,started,attempt,2384244.0,quiz_attempts,2060,123134.0,N;,c,12842.0
166499972,92414,1574282713,mod_quiz,started,attempt,2384246.0,quiz_attempts,2060,92414.0,N;,c,12842.0
166500271,137440,1574282813,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166501087,121381,1574283044,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166501985,138796,1574283323,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166502922,123134,1574283637,mod_quiz,submitted,attempt,2384244.0,quiz_attempts,2060,123134.0,"a:2:{s:11:""submitterid"";s:6:""123134"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166503111,123459,1574283697,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166503571,123134,1574283857,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166504890,93511,1574284263,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166505167,93511,1574284325,mod_quiz,submitted,attempt,2383988.0,quiz_attempts,2060,93511.0,"a:2:{s:11:""submitterid"";s:5:""93511"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
166505226,93511,1574284343,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166505570,137798,1574284441,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166505589,137798,1574284447,mod_quiz,started,attempt,2384356.0,quiz_attempts,2060,137798.0,N;,c,12842.0
166505619,123054,1574284457,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166505711,93511,1574284488,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166509666,121053,1574285567,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166510206,121053,1574285702,mod_quiz,started,attempt,2384432.0,quiz_attempts,2060,121053.0,N;,c,12842.0
166510382,122339,1574285759,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166512196,122102,1574286242,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166512206,122102,1574286246,mod_quiz,started,attempt,2384465.0,quiz_attempts,2060,122102.0,N;,c,12842.0
166512514,139327,1574286313,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
166513058,123425,1574286443,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
