sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;resource_vis>assignment_vis>assignment_vis;447;633934;408553.4116331096;4290;447;447;1.3803131991051454;0.5194571937376953;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_try;261;633822;403852.8735632184;522;261;261;1.371647509578544;0.5457887431925442;1.5;1.5;2
3;resource_vis>assignment_vis>forum_vis;303;633761;407963.1881188119;3236;303;303;1.4059405940594059;0.5051696552300117;1.5;1.5;2
3;resource_vis>resource_vis>assignment_sub;1102;633934;327487.667876588;18615;1102;1102;1.3983666061705988;0.5057499174601974;1.5;1.5;2
3;resource_vis>resource_vis>assignment_try;397;633843;360963.3652392947;1482;397;397;1.3891687657430731;0.48752991540611845;1.5;1.5;2
3;resource_vis>resource_vis>resource_vis;500;633768;373562.85;7916;500;500;1.389;0.5066481863872988;1.5;1.5;2
3;resource_vis>resource_vis>assignment_vis;520;633934;390605.4576923077;6606;520;520;1.3990384615384615;0.5108637123753321;1.5;1.5;2
3;resource_vis>resource_vis>forum_vis_SOME;250;632729;397073.788;2700;250;250;1.516;0.4387642376321247;1.5;1.5;2
3;resource_vis>resource_vis>forum_vis;441;633447;374741.79365079367;10934;441;441;1.4387755102040816;0.48581454274686076;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_vis;185;633747;377395.82702702703;370;185;185;1.345945945945946;0.5509845903484145;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_sub;211;633747;359892.2511848341;396;211;211;1.338862559241706;0.5323860352637879;1.5;1.5;2
3;resource_vis>assignment_try>resource_vis;289;633768;380430.12110726646;918;289;289;1.3442906574394464;0.5220588235294118;1.5;1.5;2
3;resource_vis>assignment_try>assignment_sub;716;633918;317847.7625698324;3357;716;716;1.4043296089385475;0.5020191095076918;1.5;1.5;2
3;resource_vis>assignment_try>assignment_vis;287;633918;376499.47386759584;910;287;287;1.367595818815331;0.5085583666504258;1.5;1.5;2
3;resource_vis>forum_vis>resource_vis;387;632920;373459.1912144703;7170;387;387;1.4405684754521964;0.489879637684744;1.5;1.5;2
3;resource_vis>forum_vis>assignment_try;234;633918;386044.4743589744;802;234;234;1.4316239316239316;0.4486794305026138;1.5;1.5;2
3;resource_vis>forum_vis>assignment_vis;326;633918;408836.5613496933;3782;326;326;1.415644171779141;0.5036183375531251;1.5;1.5;2
3;resource_vis>forum_vis>forum_vis_SOME;206;632734;409425.49029126216;2328;206;206;1.5;0.43616957991018174;1.5;1.5;2
3;resource_vis>forum_vis>forum_vis;477;633409;371050.10482180293;18642;477;477;1.4433962264150944;0.4773695829493391;1.5;1.5;2
3;resource_vis>forum_vis>forum_participation;200;633077;385508.14;1534;200;200;1.465;0.4580656291439198;1.5;1.5;2
