sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;assignment_vis>assignment_sub>resource_vis;646;690680;564750.3761609907;60014;646;646;1.4001547987616099;0.5338321086130343;1.5;1.5;2
3;assignment_vis>assignment_sub>forum_vis;464;690629;559699.9094827586;44872;464;464;1.3469827586206897;0.5675451587860547;1.5;1.5;2
3;assignment_vis>assignment_sub>forum_participation;194;690447;559736.2525773196;4432;194;194;1.3582474226804124;0.545123478542805;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_sub;1821;690823;436190.9807797913;285476;1821;1821;1.3154859967051071;0.5987639717761971;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_try;1613;690823;469646.8282703038;205494;1613;1613;1.3335399876007439;0.5788108620817094;1.5;1.5;2
3;assignment_vis>assignment_vis>resource_vis;824;690823;517102.7961165049;117242;824;824;1.3804611650485437;0.5483604467273069;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_vis;1262;690823;502329.3264659271;240188;1262;1262;1.3609350237717908;0.5627507612151009;1.5;1.5;2
3;assignment_vis>assignment_vis>forum_vis;595;690704;523168.1462184874;86072;595;595;1.342016806722689;0.568016188404388;1.5;1.5;2
3;assignment_vis>assignment_vis>forum_participation;233;690590;524847.0300429184;6764;233;233;1.3433476394849786;0.5513783232500234;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_vis;1182;690823;441251.6336717428;171886;1182;1182;1.3358714043993232;0.5936148054228114;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_try;1010;690823;461865.51782178215;106459;1010;1010;1.3514851485148516;0.573811325560203;1.5;1.5;2
3;assignment_vis>resource_vis>resource_vis;531;690661;502829.6986817326;39732;531;531;1.3822975517890772;0.5492595306870867;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_sub;1230;690823;432744.28292682924;153415;1230;1230;1.328048780487805;0.5982632288782286;1.5;1.5;2
3;assignment_vis>resource_vis>forum_vis;448;690704;494567.33035714284;29512;448;448;1.3180803571428572;0.5762323611360731;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_vis;775;690764;482742.96774193546;144294;775;775;1.3341935483870968;0.5795211769486653;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_try;688;690764;496015.3895348837;83050;688;688;1.336482558139535;0.5765357161614093;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_sub;782;690764;480234.5255754476;124718;782;782;1.3343989769820972;0.5800841780929109;1.5;1.5;2
3;assignment_vis>forum_vis>forum_vis;461;690704;500014.6052060737;66246;461;461;1.3286334056399132;0.5525868789563146;1.5;1.5;2
3;assignment_vis>forum_vis>forum_participation;304;690590;495417.1743421053;20704;304;304;1.3486842105263157;0.5496457715704863;1.5;1.5;2
3;assignment_vis>forum_vis>resource_vis;472;690661;501866.5063559322;42988;472;472;1.3644067796610169;0.5573710544629039;1.5;1.5;2
3;assignment_vis>forum_participation>forum_vis;282;690590;498299.170212766;18614;282;282;1.3457446808510638;0.5533459968513303;1.5;1.5;2
3;assignment_vis>forum_participation>forum_participation;176;690590;513843.64204545453;2816;176;176;1.3153409090909092;0.5490177178793546;1.5;1.5;2
3;assignment_vis>forum_participation>assignment_vis;302;690590;497377.119205298;19072;302;302;1.3526490066225165;0.5458781848301217;1.5;1.5;2
3;assignment_vis>forum_participation>assignment_try;275;690590;512856.61454545456;11904;275;275;1.3618181818181818;0.5309717400383093;1.5;1.5;2
3;assignment_vis>forum_participation>assignment_sub;304;690590;495417.1743421053;18358;304;304;1.3486842105263157;0.5496457715704863;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_vis;1078;690748;524926.7857142857;93226;1078;1078;1.3487940630797774;0.5571793870403157;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_try;1036;690748;527470.8098455599;60238;1036;1036;1.343146718146718;0.5562654474423201;1.5;1.5;2
3;assignment_try>assignment_sub>assignment_sub;1078;690748;524926.7857142857;67039;1078;1078;1.3487940630797774;0.5571793870403157;1.5;1.5;2
3;assignment_try>assignment_sub>forum_vis;394;690629;557841.4796954314;29400;394;394;1.3464467005076142;0.571725715347486;1.5;1.5;2
3;assignment_try>assignment_sub>resource_vis;556;690680;562266.7428057553;37756;556;556;1.400179856115108;0.532222912748741;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_sub;1529;690748;464752.8999345978;150798;1529;1529;1.3319162851536952;0.5810052250378386;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_vis;953;690748;532933.8268625394;120864;953;953;1.3646379853095487;0.5590529770984674;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_try;1114;690748;520189.37253141834;96836;1114;1114;1.336624775583483;0.5665628379770723;1.5;1.5;2
3;assignment_try>assignment_vis>resource_vis;652;690686;540244.009202454;61186;652;652;1.39340490797546;0.535730463192513;1.5;1.5;2
3;assignment_try>assignment_vis>forum_vis;450;690629;543541.3644444444;40708;450;450;1.34;0.5652915758275184;1.5;1.5;2
3;assignment_try>resource_vis>assignment_vis;803;690686;497983.5217932752;71202;803;803;1.3642590286425902;0.5717848789388323;1.5;1.5;2
3;assignment_try>resource_vis>assignment_sub;862;690686;485081.5812064965;67819;862;862;1.3561484918793503;0.5760033038372303;1.5;1.5;2
3;assignment_try>resource_vis>assignment_try;578;690680;551846.7266435986;41738;578;578;1.3754325259515572;0.5476136063112189;1.5;1.5;2
3;assignment_try>resource_vis>resource_vis;281;690518;542856.871886121;8000;281;281;1.3825622775800712;0.5248283908647199;1.5;1.5;2
3;assignment_try>resource_vis>forum_vis;272;690567;542704.9338235294;6828;272;272;1.3216911764705883;0.5685549172630541;1.5;1.5;2
3;assignment_try>assignment_try>assignment_sub;1114;690748;520189.37253141834;69903;1114;1114;1.336624775583483;0.5665628379770723;1.5;1.5;2
3;assignment_try>assignment_try>assignment_vis;437;690567;542652.3340961098;17864;437;437;1.3421052631578947;0.5698971079632675;1.5;1.5;2
3;assignment_try>assignment_try>resource_vis;197;690524;540487.5177664974;1576;197;197;1.3604060913705585;0.5505617146109589;1.5;1.5;2
3;assignment_try>forum_vis>forum_participation;199;690447;535847.5326633166;3032;199;199;1.35678391959799;0.5737011756411468;1.5;1.5;2
3;assignment_try>forum_vis>forum_vis;287;690567;538914.6515679442;17732;287;287;1.3257839721254356;0.5665167728038448;1.5;1.5;2
3;assignment_try>forum_vis>assignment_vis;521;690629;528195.6026871401;53412;521;521;1.3378119001919386;0.5667808991377037;1.5;1.5;2
3;assignment_try>forum_vis>assignment_try;399;690629;565275.3007518797;31436;399;399;1.3258145363408522;0.5663160291867007;1.5;1.5;2
3;assignment_try>forum_vis>assignment_sub;527;690629;525359.2182163188;48368;527;527;1.3377609108159392;0.5674614237483592;1.5;1.5;2
3;assignment_try>forum_vis>resource_vis;302;690524;549577.6456953642;15996;302;302;1.359271523178808;0.5399921241430681;1.5;1.5;2
3;assignment_try>forum_participation>forum_vis;182;690447;532874.5769230769;2892;182;182;1.3516483516483517;0.5805051405471685;1.5;1.5;2
3;assignment_try>forum_participation>assignment_vis;198;690447;537851.3787878788;3024;198;198;1.3636363636363635;0.5669321744685368;1.5;1.5;2
3;assignment_try>forum_participation>assignment_sub;200;690447;534467.52;3036;200;200;1.3575;0.5723474978467691;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_try;1211;690823;529822.2733278283;94330;1211;1211;1.3509496284062759;0.5517413514938035;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_sub;1252;690823;527972.5806709265;119126;1252;1252;1.3558306709265175;0.5527544833528678;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_vis;881;690823;559481.979568672;100434;881;881;1.3779795686719636;0.5504469296029901;1.5;1.5;2
3;assignment_sub>assignment_vis>resource_vis;609;690823;567995.7553366174;51644;609;609;1.4014778325123152;0.5343291877111255;1.5;1.5;2
3;assignment_sub>assignment_vis>forum_vis;425;690704;559589.6752941177;34484;425;425;1.3435294117647059;0.57532744139044;1.5;1.5;2
3;assignment_sub>assignment_try>assignment_sub;1211;690823;529822.2733278283;73240;1211;1211;1.3509496284062759;0.5517413514938035;1.5;1.5;2
3;assignment_sub>assignment_try>assignment_vis;496;690442;558613.4455645161;21304;496;496;1.3800403225806452;0.5386335108186877;1.5;1.5;2
3;assignment_sub>assignment_try>resource_vis;215;690399;571719.2837209302;3136;215;215;1.3953488372093024;0.5201336494190578;1.5;1.5;2
3;assignment_sub>resource_vis>assignment_vis;620;690823;569308.8483870968;56544;620;620;1.3983870967741936;0.5371473552526211;1.5;1.5;2
3;assignment_sub>resource_vis>assignment_sub;652;690823;564845.7423312883;53448;652;652;1.3995398773006136;0.5347665008103303;1.5;1.5;2
3;assignment_sub>resource_vis>forum_vis;208;690590;577217.3942307692;3104;208;208;1.3173076923076923;0.567040338466135;1.5;1.5;2
3;assignment_sub>resource_vis>resource_vis;197;690649;587742.3350253807;2238;197;197;1.3426395939086295;0.5629814375595069;1.5;1.5;2
3;assignment_sub>resource_vis>assignment_try;519;690823;569771.0539499037;36018;519;519;1.3805394990366089;0.5506988346168867;1.5;1.5;2
3;assignment_sub>forum_vis>forum_participation;196;690590;560988.2806122449;4456;196;196;1.3545918367346939;0.5458743508421864;1.5;1.5;2
3;assignment_sub>forum_vis>forum_vis;273;690704;565632.4029304029;17594;273;273;1.3278388278388278;0.5520963554423617;1.5;1.5;2
3;assignment_sub>forum_vis>assignment_vis;468;690704;559697.0769230769;48846;468;468;1.3461538461538463;0.5694263933066055;1.5;1.5;2
3;assignment_sub>forum_vis>assignment_try;421;690704;566710.5819477434;29904;421;421;1.336104513064133;0.5746452557912518;1.5;1.5;2
3;assignment_sub>forum_vis>assignment_sub;470;690704;559896.6787234043;44083;470;470;1.3468085106382979;0.5682993984899184;1.5;1.5;2
3;assignment_sub>forum_vis>resource_vis;275;690590;573100.5054545455;13780;275;275;1.3909090909090909;0.5411102156012235;1.5;1.5;2
3;assignment_sub>forum_participation>forum_vis;180;690590;562363.8611111111;2864;180;180;1.3583333333333334;0.547403724858378;1.5;1.5;2
3;assignment_sub>forum_participation>assignment_vis;196;690590;560988.2806122449;4456;196;196;1.3545918367346939;0.5458743508421864;1.5;1.5;2
3;assignment_sub>forum_participation>assignment_try;184;689896;567670.4239130435;2928;184;184;1.3505434782608696;0.5489181891932348;1.5;1.5;2
3;assignment_sub>forum_participation>assignment_sub;196;690590;560988.2806122449;4456;196;196;1.3545918367346939;0.5458743508421864;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_try;1316;690823;429971.80927051674;159952;1316;1316;1.3138297872340425;0.6062966796719634;1.5;1.5;2
3;resource_vis>assignment_vis>resource_vis;715;690823;509631.13146853144;80506;715;715;1.3776223776223777;0.5576586182536286;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_vis;1071;690823;483669.28104575165;165661;1071;1071;1.3510737628384688;0.5711083380640621;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_sub;1457;690823;415932.8551818806;205909;1457;1457;1.3013040494166095;0.6180812221611827;1.5;1.5;2
3;resource_vis>assignment_vis>forum_vis;461;690561;513819.3557483731;45830;461;461;1.353579175704989;0.5611839083969415;1.5;1.5;2
3;resource_vis>assignment_try>resource_vis;531;690561;535160.7118644068;33164;531;531;1.4124293785310735;0.55316919875932;1.5;1.5;2
3;resource_vis>assignment_try>assignment_vis;881;690561;496781.6367763905;89581;881;881;1.3649262202043133;0.5634978222555254;1.5;1.5;2
3;resource_vis>assignment_try>assignment_sub;1323;690823;428589.3144368859;142111;1323;1323;1.3144368858654574;0.6067536290157061;1.5;1.5;2
3;resource_vis>assignment_try>assignment_try;628;690548;536229.5382165605;41724;628;628;1.3893312101910829;0.545473645358189;1.5;1.5;2
3;resource_vis>assignment_try>forum_vis;299;689993;549932.3578595318;16740;299;299;1.3645484949832776;0.5549176553183084;1.5;2.0;2
3;resource_vis>resource_vis>assignment_vis;731;690823;504570.1682626539;72326;731;731;1.3734610123119015;0.56197443470206;1.5;1.5;2
3;resource_vis>resource_vis>assignment_sub;763;690823;500205.31585845345;67510;763;763;1.3781127129750983;0.5608211105047441;1.5;1.5;2
3;resource_vis>resource_vis>assignment_try;611;690823;524155.36333878885;42576;611;611;1.3747954173486088;0.5598182512840825;1.5;1.5;2
3;resource_vis>resource_vis>resource_vis;290;690661;532486.6620689655;6732;290;290;1.3379310344827586;0.5638558511116437;1.5;1.5;2
3;resource_vis>resource_vis>forum_vis;283;690590;517731.0883392226;6988;283;283;1.3462897526501767;0.5651322704655697;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_vis;777;690680;533379.2265122265;75204;777;777;1.3925353925353925;0.5285370605034723;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_try;750;690680;536424.972;49294;750;750;1.386;0.529507164367164;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_sub;777;690680;533379.2265122265;54105;777;777;1.3925353925353925;0.5285370605034723;1.5;1.5;2
3;resource_vis>assignment_sub>resource_vis;484;690680;569484.3347107437;34018;484;484;1.4183884297520661;0.5287321116703627;1.5;1.5;2
3;resource_vis>assignment_sub>forum_vis;291;690561;568946.5532646048;17136;291;291;1.3780068728522337;0.547468292220731;1.5;2.0;2
3;resource_vis>forum_vis>assignment_vis;597;690704;484431.4840871022;61800;597;597;1.3274706867671693;0.58033992691078;1.5;1.5;2
3;resource_vis>forum_vis>assignment_try;529;690704;498164.5198487713;38184;529;529;1.331758034026465;0.5707956717752332;1.5;1.5;2
3;resource_vis>forum_vis>assignment_sub;602;690704;482528.66777408635;54959;602;602;1.3289036544850499;0.5788523219862031;1.5;1.5;2
3;resource_vis>forum_vis>forum_vis;337;690704;500061.10979228484;14586;337;337;1.3531157270029674;0.5549539569239026;1.5;1.5;2
3;resource_vis>forum_vis>forum_participation;208;690590;488408.1826923077;3080;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;resource_vis>forum_vis>resource_vis;398;690661;505394.9447236181;18108;398;398;1.3630653266331658;0.5572672172209556;1.5;1.5;2
3;resource_vis>forum_participation>forum_vis;193;690590;491348.5233160622;2964;193;193;1.4404145077720207;0.5157153549085274;1.5;1.5;2
3;resource_vis>forum_participation>assignment_vis;207;690590;489512.35265700484;3076;207;207;1.4420289855072463;0.511063747976285;1.5;1.5;2
3;resource_vis>forum_participation>assignment_try;192;690590;500842.75;2960;192;192;1.4479166666666667;0.4933015531483445;1.5;1.5;2
3;resource_vis>forum_participation>assignment_sub;208;690590;488408.1826923077;3080;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_try;821;690764;465808.80024360534;96661;821;821;1.3294762484774665;0.5912230757927259;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_sub;892;690764;456532.44170403585;141081;892;892;1.3228699551569507;0.5964856420036414;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_vis;649;690764;493474.27889060095;83918;649;649;1.339753466872111;0.5697280602045267;1.5;1.5;2
3;forum_vis>assignment_vis>forum_vis;422;690764;511317.9123222749;36266;422;422;1.3518957345971565;0.5470575217431686;1.5;1.5;2
3;forum_vis>assignment_vis>forum_participation;190;690590;518717.15789473685;2932;190;190;1.3736842105263158;0.5441775555080213;1.5;1.5;2
3;forum_vis>assignment_vis>resource_vis;454;690704;498703.6057268722;27780;454;454;1.3524229074889869;0.5679293841969735;1.5;1.5;2
3;forum_vis>assignment_try>assignment_sub;823;690764;464680.52247873635;84605;823;823;1.3298906439854192;0.5910779156608246;1.5;1.5;2
3;forum_vis>assignment_try>assignment_vis;454;690567;514250.15418502205;15798;454;454;1.3436123348017621;0.5684813349547087;1.5;1.5;2
3;forum_vis>assignment_try>forum_vis;225;690567;542751.3644444444;3268;225;225;1.36;0.550324579550235;1.5;1.5;2
3;forum_vis>assignment_try>assignment_try;234;690567;553112.358974359;4194;234;234;1.3162393162393162;0.6007802173179144;1.5;1.5;2
3;forum_vis>assignment_try>resource_vis;260;690567;530838.3346153846;2746;260;260;1.3634615384615385;0.5691654956595327;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_vis;268;690561;565737.2462686567;5352;268;268;1.335820895522388;0.5551128353193373;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_try;253;690561;569987.7786561265;4374;253;253;1.3339920948616601;0.5528701015099388;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_sub;268;690561;565737.2462686567;4536;268;268;1.335820895522388;0.5551128353193373;1.5;1.5;2
3;forum_vis>forum_vis>forum_participation;280;690764;492252.91071428574;25548;280;280;1.3892857142857142;0.5390415533249339;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis;375;690764;493798.9226666667;55756;375;375;1.3653333333333333;0.5422012308064756;1.5;1.5;2
3;forum_vis>forum_vis>assignment_vis;550;690764;483379.49454545457;95368;550;550;1.3518181818181818;0.5567489252697646;1.5;1.5;2
3;forum_vis>forum_vis>assignment_try;498;690764;491939.4016064257;55928;498;498;1.3614457831325302;0.5501778732606784;1.5;1.5;2
3;forum_vis>forum_vis>assignment_sub;553;690764;481952.4502712477;84941;553;553;1.3481012658227849;0.5594065604473933;1.5;1.5;2
3;forum_vis>forum_vis>resource_vis;326;690590;504202.3926380368;13826;326;326;1.3696319018404908;0.5511089682232219;1.5;1.5;2
3;forum_vis>forum_participation>forum_vis;335;690764;476019.74925373134;41758;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_vis>forum_participation>forum_participation;228;690764;493813.47807017545;14268;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_vis>forum_participation>assignment_vis;358;690764;470985.0921787709;37494;358;358;1.3896648044692737;0.5484680977741659;1.5;1.5;2
3;forum_vis>forum_participation>assignment_try;341;690764;481771.77419354836;23544;341;341;1.401759530791789;0.5353914024049984;1.5;1.5;2
3;forum_vis>forum_participation>assignment_sub;360;690764;469476.65;35377;360;360;1.386111111111111;0.5518531847155148;1.5;1.5;2
3;forum_vis>forum_participation>resource_vis;194;690590;499793.1030927835;1484;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis;321;690704;505855.69158878503;11200;321;321;1.3364485981308412;0.5510318485630764;1.5;1.5;2
3;forum_vis>resource_vis>resource_vis;269;690661;514305.44237918215;5128;269;269;1.3401486988847584;0.5619342729001925;1.5;1.5;2
3;forum_vis>resource_vis>assignment_vis;553;690704;478996.4665461121;48874;553;553;1.3562386980108498;0.5683706952930164;1.5;1.5;2
3;forum_vis>resource_vis>assignment_try;461;690704;490886.77006507595;26530;461;461;1.3546637744034706;0.5600125636887098;1.5;1.5;2
3;forum_vis>resource_vis>assignment_sub;567;690704;476103.012345679;46645;567;567;1.353615520282187;0.572253138072928;1.5;1.5;2
3;forum_participation>forum_vis>forum_participation;228;690764;493813.47807017545;14292;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>forum_vis>forum_vis;256;690764;496685.5546875;22612;256;256;1.390625;0.5237028793909319;1.5;1.5;2
3;forum_participation>forum_vis>assignment_vis;333;690764;477680.73573573574;34846;333;333;1.3888888888888888;0.5485163144845279;1.5;1.5;2
3;forum_participation>forum_vis>assignment_try;315;690764;490855.32380952383;21508;315;315;1.4015873015873015;0.5337322211696329;1.5;1.5;2
3;forum_participation>forum_vis>assignment_sub;335;690764;476019.74925373134;33123;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_participation>forum_vis>resource_vis;181;690590;505946.7458563536;1436;181;181;1.441988950276243;0.5117556056138763;1.5;1.5;2
3;forum_participation>forum_participation>forum_vis;224;690764;494157.01339285716;12740;224;224;1.3772321428571428;0.5309855627426489;1.5;1.5;2
3;forum_participation>forum_participation>assignment_vis;228;690764;493813.47807017545;12812;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>forum_participation>assignment_try;215;690764;505292.3023255814;6800;215;215;1.3906976744186046;0.5146516622005426;1.5;1.5;2
3;forum_participation>forum_participation>assignment_sub;228;690764;493813.47807017545;12812;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_try;341;690764;481771.77419354836;19556;341;341;1.401759530791789;0.5353914024049984;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_sub;358;690764;470985.0921787709;29314;358;358;1.3896648044692737;0.5484680977741659;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_vis;250;690764;512789.668;7076;250;250;1.396;0.5294385902855345;1.5;1.5;2
3;forum_participation>assignment_vis>forum_vis;176;690764;535534.0681818182;1408;176;176;1.4375;0.48587182319149624;1.5;1.5;2
3;forum_participation>assignment_try>assignment_sub;341;690764;481771.77419354836;18840;341;341;1.401759530791789;0.5353914024049984;1.5;1.5;2
3;forum_participation>resource_vis>assignment_vis;189;690590;502102.4285714286;1468;189;189;1.447089947089947;0.5077636589554714;1.5;1.5;2
3;forum_participation>resource_vis>assignment_sub;194;690590;499793.1030927835;1484;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_vis;1078;690748;524926.7857142857;49022;1078;1078;1.3487940630797774;0.5571793870403157;1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_try;1036;690748;527470.8098455599;31856;1036;1036;1.343146718146718;0.5562654474423201;1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_sub;1078;690748;524926.7857142857;35628;1078;1078;1.3487940630797774;0.5571793870403157;1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>forum_vis;394;690629;557841.4796954314;14700;394;394;1.3464467005076142;0.571725715347486;1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>resource_vis;556;690680;562266.7428057553;19044;556;556;1.400179856115108;0.532222912748741;1.5;1.5;2
