sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;resource_vis>forum_vis>assignment_vis;433;690704;523785.1616628175;16112;433;433;1.3267898383371826;0.5631616229824306;1.5;1.5;2
3;resource_vis>forum_vis>forum_participation;208;690590;488376.1346153846;1954;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;resource_vis>forum_vis>resource_vis;398;690661;505365.7336683417;10710;398;398;1.3630653266331658;0.5572672172209556;1.5;1.5;2
3;resource_vis>forum_vis>assignment_try;226;690442;525081.7433628319;452;226;226;1.3407079646017699;0.5568382439199365;1.5;1.5;2
3;resource_vis>forum_participation>forum_vis;193;690590;491322.7305699482;1146;193;193;1.4404145077720207;0.5157153549085274;1.5;1.5;2
3;resource_vis>forum_participation>assignment_sub;208;690590;488376.1346153846;1378;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis;596;690764;470800.7147651007;146662;596;596;1.3733221476510067;0.5623866042902584;1.5;1.5;2
3;forum_vis>forum_vis>assignment_sub;706;690764;459829.1685552408;101233;706;706;1.3611898016997168;0.5679334200396864;1.5;1.5;2
3;forum_vis>forum_vis>assignment_vis;526;690764;502564.0836501901;56816;526;526;1.3631178707224334;0.5514387876783963;1.5;1.5;2
3;forum_vis>forum_vis>forum_participation;351;690764;470582.31623931625;59508;351;351;1.393162393162393;0.550956544160348;1.5;1.5;2
3;forum_vis>forum_vis>resource_vis;436;690661;480963.6123853211;26782;436;436;1.3830275229357798;0.5509331763090584;1.5;1.5;2
3;forum_vis>forum_vis>assignment_try;281;690567;497671.8185053381;2566;281;281;1.3736654804270463;0.546956268019274;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_vis;254;690561;568806.4409448819;1288;254;254;1.330708661417323;0.5595751933384665;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_sub;268;690561;565732.682835821;1104;268;268;1.335820895522388;0.5551128353193373;1.5;1.5;2
3;forum_vis>assignment_vis>forum_vis;399;690764;515177.78696741856;27406;399;399;1.349624060150376;0.5490454109991747;1.5;1.5;2
3;forum_vis>assignment_vis>forum_participation;179;690590;521548.56424581003;716;179;179;1.3770949720670391;0.5368242519172247;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_sub;685;690764;498222.5635036496;50765;685;685;1.3313868613138686;0.5694143683878532;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_vis;515;690764;521477.2563106796;30990;515;515;1.3135922330097087;0.5693276367050963;1.5;1.5;2
3;forum_vis>assignment_vis>resource_vis;410;690661;507007.26097560977;14092;410;410;1.3609756097560977;0.5595920836977216;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_try;238;690567;532342.9915966387;1200;238;238;1.3739495798319328;0.5404268019341453;1.5;1.5;2
3;forum_vis>forum_participation>forum_vis;335;690764;475962.2358208955;54786;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_vis>forum_participation>forum_participation;232;690764;496183.9396551724;21426;232;232;1.3836206896551724;0.527830480053948;1.5;1.5;2
3;forum_vis>forum_participation>assignment_sub;360;690764;469415.3694444444;37842;360;360;1.386111111111111;0.5518531847155148;1.5;1.5;2
3;forum_vis>forum_participation>assignment_vis;254;690764;518287.6968503937;7082;254;254;1.391732283464567;0.5399920867348587;1.5;1.5;2
3;forum_vis>forum_participation>resource_vis;194;690590;499762.78350515466;1478;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis;321;690704;505819.0436137072;10566;321;321;1.3364485981308412;0.5510318485630764;1.5;1.5;2
3;forum_vis>resource_vis>resource_vis;389;690661;493987.7994858612;9578;389;389;1.3367609254498716;0.5684676426475703;1.5;1.5;2
3;forum_vis>resource_vis>assignment_try;192;690442;521018.5885416667;384;192;192;1.3333333333333333;0.5796129177135839;1.5;1.5;2
3;forum_vis>resource_vis>assignment_vis;371;690704;507247.2398921833;8502;371;371;1.3288409703504043;0.5762915028549698;1.5;1.5;2
3;forum_vis>resource_vis>assignment_sub;567;690704;476062.04761904763;27360;567;567;1.353615520282187;0.572253138072928;1.5;1.5;2
3;forum_vis>assignment_try>assignment_vis;218;690567;529089.4220183486;436;218;218;1.3142201834862386;0.5789149131275172;1.5;1.5;2
3;forum_vis>assignment_try>assignment_sub;363;690567;498914.3250688705;3530;363;363;1.3429752066115703;0.5782656169036701;1.5;1.5;2
3;forum_vis>assignment_try>resource_vis;194;690567;508212.0154639175;388;194;194;1.3453608247422681;0.5863774127361933;1.5;1.5;2
3;forum_participation>forum_vis>forum_vis;296;690764;489310.39864864864;46392;296;296;1.3935810810810811;0.5380372492115822;1.5;1.5;2
3;forum_participation>forum_vis>forum_participation;228;690764;493748.7105263158;20104;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>forum_vis>assignment_sub;335;690764;475962.2358208955;33032;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_participation>forum_vis>assignment_vis;240;690764;517482.00833333336;5322;240;240;1.3916666666666666;0.5438254909202184;1.5;1.5;2
3;forum_participation>forum_vis>resource_vis;181;690590;505920.22651933704;724;181;181;1.441988950276243;0.5117556056138763;1.5;1.5;2
3;forum_participation>forum_participation>forum_vis;228;690764;496566.26754385966;19118;228;228;1.381578947368421;0.5301592794446457;1.5;1.5;2
3;forum_participation>forum_participation>assignment_sub;232;690764;496183.9396551724;14534;232;232;1.3836206896551724;0.527830480053948;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_sub;254;690764;518287.6968503937;4609;254;254;1.391732283464567;0.5399920867348587;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_vis;183;690764;539919.2732240437;732;183;183;1.4207650273224044;0.5140931036395567;1.5;1.5;2
3;forum_participation>resource_vis>assignment_sub;194;690590;499762.78350515466;1114;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>assignment_vis;621;690823;577645.1304347826;9598;621;621;1.355072463768116;0.5650528404339442;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>assignment_try;332;690388;580410.0361445784;1876;332;332;1.3975903614457832;0.5301144842696692;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>resource_vis;452;690823;578697.1769911505;4374;452;452;1.4280973451327434;0.5058705559011589;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>assignment_sub;905;690823;560060.4906077348;12886;905;905;1.3635359116022099;0.5514428831803505;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>forum_vis;274;690704;577319.4708029197;1304;274;274;1.3065693430656935;0.5797188126732928;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_try>assignment_vis;199;690442;574916.2261306533;398;199;199;1.2964824120603016;0.5550845676240285;1.5;1.0;2
4;assignment_sub>assignment_vis>assignment_try>resource_vis;179;690399;579443.4022346368;358;179;179;1.410614525139665;0.5142346358295126;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_try>assignment_sub;437;690442;562049.704805492;2431;437;437;1.394736842105263;0.5304012128984371;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>assignment_vis;301;690823;586438.4817275747;1794;301;301;1.3621262458471761;0.5613324600230474;1.5;2.0;2
4;assignment_sub>assignment_vis>resource_vis>assignment_sub;595;690823;571654.087394958;6443;595;595;1.4042016806722688;0.5366053290098317;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>forum_vis;182;690590;582059.032967033;364;182;182;1.2967032967032968;0.5684039007200008;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>assignment_try;178;690387;583099.5674157303;356;178;178;1.3792134831460674;0.5454127648955083;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>resource_vis;289;690823;581915.4775086505;1390;289;289;1.3910034602076125;0.5474581700044782;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>forum_vis;321;690704;563398.0591900311;4026;321;321;1.367601246105919;0.5579624006135561;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>assignment_sub;419;690704;562052.2338902148;4659;419;419;1.3436754176610979;0.5777177086203893;1.5;1.5;2
