sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;assignment_vis>resource_vis>resource_vis;462;690661;500195.4783549784;4094;462;462;1.37987012987013;0.5580854944413445;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_sub;1029;690823;450266.43051506317;14562;1029;1029;1.3445092322643344;0.5860916160922223;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_vis;428;690661;511621.7920560748;3260;428;428;1.352803738317757;0.575101325995373;1.5;1.5;2
3;assignment_vis>resource_vis>forum_vis;403;690590;495338.79156327544;4980;403;403;1.3064516129032258;0.576063208696805;1.5;1.5;2
3;assignment_vis>assignment_try>resource_vis;240;690524;515843.25;864;240;240;1.4083333333333334;0.5619874078509096;1.5;2.0;2
3;assignment_vis>assignment_try>assignment_sub;474;690567;492693.10126582277;2410;474;474;1.3945147679324894;0.5541039247297365;1.5;1.5;2
3;assignment_vis>assignment_sub>assignment_sub;367;690561;530681.9128065396;1740;367;367;1.4114441416893733;0.5091295867252015;1.5;1.5;2
3;assignment_vis>assignment_sub>assignment_vis;226;690561;574363.5619469027;1228;226;226;1.4092920353982301;0.5328768326552841;1.5;1.5;2
3;assignment_vis>assignment_sub>resource_vis;223;690518;573139.865470852;1234;223;223;1.4349775784753362;0.5168650079391597;1.5;1.5;2
3;assignment_vis>assignment_vis>forum_vis;372;690704;523806.25;4120;372;372;1.3346774193548387;0.5677369396018463;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_sub;572;690704;514538.4982517483;8316;572;572;1.3496503496503496;0.5693113947749009;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_vis;220;690704;540541.9318181818;440;220;220;1.3022727272727272;0.5838342153673626;1.5;1.5;2
3;assignment_vis>assignment_vis>resource_vis;449;690661;519490.1269487751;4532;449;449;1.3730512249443207;0.5615347269780301;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_try;179;690567;560956.7709497206;358;179;179;1.3631284916201116;0.542552477887917;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_sub;710;690764;482046.0140845071;14664;710;710;1.3309859154929577;0.5838908328941954;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_vis;367;690704;516582.88828337874;3846;367;367;1.3419618528610355;0.5637835385342859;1.5;1.5;2
3;assignment_vis>forum_vis>forum_vis;415;690704;498244.84578313254;8686;415;415;1.3337349397590361;0.550642380336495;1.5;1.5;2
3;assignment_vis>forum_vis>forum_participation;273;690590;494289.8021978022;2570;273;273;1.3516483516483517;0.5431449752359965;1.5;1.5;2
3;assignment_vis>forum_vis>resource_vis;421;690661;501041.1947743468;4986;421;421;1.3646080760095012;0.56649015528062;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_try;270;690567;517640.43703703705;540;270;270;1.3592592592592592;0.5659214673927424;1.5;1.5;2
3;assignment_vis>forum_participation>forum_vis;252;690590;497537.4682539682;2146;252;252;1.3511904761904763;0.5472482515579548;1.5;1.5;2
3;assignment_vis>forum_participation>assignment_sub;273;690590;494289.8021978022;2174;273;273;1.3516483516483517;0.5431449752359965;1.5;1.5;2
3;resource_vis>assignment_try>resource_vis;333;690441;513019.77777777775;1436;333;333;1.4204204204204205;0.5519438299220124;1.5;1.5;2
3;resource_vis>assignment_try>assignment_sub;592;690442;479390.98141891893;3727;592;592;1.3682432432432432;0.5762105229776183;1.5;1.5;2
3;resource_vis>assignment_try>assignment_vis;224;689961;539913.5580357143;834;224;224;1.4129464285714286;0.54217819848363;1.5;1.5;2
3;resource_vis>resource_vis>assignment_sub;763;690823;499994.9619921363;9762;763;763;1.3781127129750983;0.5608211105047441;1.5;1.5;2
3;resource_vis>resource_vis>assignment_vis;271;690661;538515.3579335794;1750;271;271;1.3062730627306274;0.5887190608159314;1.5;1.5;2
3;resource_vis>resource_vis>resource_vis;290;690661;532159.5137931034;1462;290;290;1.3379310344827586;0.5638558511116437;1.5;1.5;2
3;resource_vis>resource_vis>forum_vis;283;690590;517242.4911660777;2130;283;283;1.3462897526501767;0.5651322704655697;1.5;1.5;2
3;resource_vis>resource_vis>assignment_try;244;690399;539016.4672131147;880;244;244;1.3647540983606556;0.54823654910006;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_sub;777;690680;530708.8185328186;4308;777;777;1.3925353925353925;0.5285370605034723;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_try;311;690074;552893.2572347267;622;311;311;1.4131832797427653;0.5100788950774204;1.5;1.5;2
3;resource_vis>assignment_sub>assignment_vis;468;690680;571530.3824786325;2642;468;468;1.3974358974358974;0.546699113713929;1.5;1.5;2
3;resource_vis>assignment_sub>resource_vis;484;690680;569473.3698347107;2572;484;484;1.4183884297520661;0.5287321116703627;1.5;1.5;2
3;resource_vis>assignment_sub>forum_vis;291;690561;566808.4536082475;1472;291;291;1.3780068728522337;0.547468292220731;1.5;2.0;2
3;resource_vis>assignment_vis>resource_vis;606;690823;518958.22442244226;7130;606;606;1.372937293729373;0.5562807003204656;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_sub;710;690823;511043.8676056338;9846;710;710;1.3633802816901408;0.5636470593457296;1.5;1.5;2
3;resource_vis>assignment_vis>forum_vis;405;690561;514780.624691358;5184;405;405;1.3493827160493828;0.5679395311885449;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_vis;290;690609;545823.051724138;2250;290;290;1.353448275862069;0.5658124933157387;1.5;1.5;2
3;resource_vis>assignment_vis>assignment_try;239;689737;543014.6736401673;870;239;239;1.399581589958159;0.5465320696803235;1.5;1.5;2
3;resource_vis>forum_vis>assignment_sub;602;690704;480253.5996677741;10258;602;602;1.3289036544850499;0.5788523219862031;1.5;1.5;2
3;resource_vis>forum_vis>assignment_vis;321;690704;526317.6853582554;2756;321;321;1.341121495327103;0.5559260187450817;1.5;1.5;2
3;resource_vis>forum_vis>forum_vis;337;690704;498086.97922848666;4408;337;337;1.3531157270029674;0.5549539569239026;1.5;1.5;2
3;resource_vis>forum_vis>forum_participation;208;690590;485385.8798076923;802;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;resource_vis>forum_vis>resource_vis;398;690661;505036.52763819095;3974;398;398;1.3630653266331658;0.5572672172209556;1.5;1.5;2
3;resource_vis>forum_vis>assignment_try;226;690442;522312.57522123895;452;226;226;1.3407079646017699;0.5568382439199365;1.5;1.5;2
3;resource_vis>forum_participation>forum_vis;193;690590;488100.0725388601;772;193;193;1.4404145077720207;0.5157153549085274;1.5;1.5;2
3;resource_vis>forum_participation>assignment_sub;208;690590;485385.8798076923;802;208;208;1.4423076923076923;0.5098436451984453;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_vis;196;690561;581355.474489796;392;196;196;1.3596938775510203;0.5401404453290571;1.5;1.5;2
3;forum_vis>assignment_sub>assignment_sub;268;690561;560843.2723880596;464;268;268;1.335820895522388;0.5551128353193373;1.5;1.5;2
3;forum_vis>assignment_vis>forum_vis;390;690764;511935.92307692306;6630;390;390;1.3461538461538463;0.5525571095406656;1.5;1.5;2
3;forum_vis>assignment_vis>forum_participation;176;690590;517772.29545454547;704;176;176;1.3721590909090908;0.5365156344171398;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_sub;513;690764;501043.12670565303;9439;513;513;1.334307992202729;0.5640883465983243;1.5;1.5;2
3;forum_vis>assignment_vis>resource_vis;385;690661;505441.9168831169;4262;385;385;1.348051948051948;0.5633351184044055;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_vis;245;690704;538234.6816326531;1638;245;245;1.346938775510204;0.5599700082777878;1.5;1.5;2
3;forum_vis>forum_vis>forum_participation;280;690764;489784.1392857143;7726;280;280;1.3892857142857142;0.5390415533249339;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis;375;690764;491873.3493333333;14876;375;375;1.3653333333333333;0.5422012308064756;1.5;1.5;2
