sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
2;assignment_vis_START>assignment_vis_START;1061;690823;483530.20640904806;40135;1061;1061;1.326578699340245;0.5860730206602704;1.5;1.5;2
2;assignment_vis_START>assignment_vis_END;869;690823;575401.8020713463;40326;869;869;1.3613348676639816;0.5510158732497349;1.5;1.5;2
2;assignment_vis_START>assignment_try_END;431;690442;578050.9721577726;5568;431;431;1.400232018561485;0.5287325274437716;1.5;1.5;2
2;assignment_vis_START>assignment_sub_END;1278;690823;564768.6111111111;49873;1278;1278;1.3705007824726134;0.5496620158206638;1.5;1.5;2
2;assignment_vis_START>resource_vis_START;654;690566;430062.6131498471;12147;654;654;1.2928134556574924;0.6164863924201318;1.5;1.5;2
2;assignment_vis_START>assignment_try_START;363;690675;419322.47933884297;1640;363;363;1.3415977961432506;0.5565825907505744;1.5;1.5;2
2;assignment_vis_START>assignment_sub_START;824;690728;373889.69538834953;12192;824;824;1.2463592233009708;0.6312912548456509;1.5;1.5;2
2;assignment_vis_START>resource_vis_END;630;690823;570042.8714285714;19272;630;630;1.4333333333333333;0.5109298235361647;1.5;1.5;2
2;assignment_vis_START>forum_vis_START;532;690704;485188.1334586466;14907;532;532;1.3345864661654134;0.5869638580559693;1.5;1.5;2
2;assignment_vis_START>forum_vis_END;358;690704;558672.6061452514;5442;358;358;1.3631284916201116;0.5507654365305706;1.5;1.5;2
2;assignment_vis_START>forum_participation_START;192;690590;485216.84375;566;192;192;1.3151041666666667;0.5566645145531127;1.5;1.5;2
2;assignment_vis_END>assignment_try_END;353;690388;490738.6090651558;3292;353;353;1.4036827195467423;0.5428387412916735;1.5;1.5;2
2;assignment_vis_END>assignment_vis_END;691;690783;488637.2532561505;21290;691;691;1.3632416787264834;0.5494745034235348;1.5;1.5;2
2;assignment_vis_END>assignment_sub_END;1151;690823;481999.2215464813;36731;1151;1151;1.3562119895742832;0.5617930024751449;1.5;1.5;2
2;assignment_vis_END>resource_vis_END;533;690745;484152.8123827392;11400;533;533;1.4183864915572233;0.5206268134805615;1.5;1.5;2
2;assignment_vis_END>forum_vis_END;275;690764;508668.8690909091;1746;275;275;1.3509090909090908;0.5516639485622847;1.5;1.5;2
2;assignment_try_END>assignment_vis_END;205;690442;523620.9121951219;410;205;205;1.351219512195122;0.552233411515347;1.5;1.5;2
2;assignment_try_END>assignment_sub_END;546;690442;490824.6831501832;6188;546;546;1.3974358974358974;0.5414157626015457;1.5;1.5;2
2;assignment_try_END>resource_vis_END;229;690399;471819.4104803493;458;229;229;1.4061135371179039;0.5389701072661349;1.5;1.5;2
2;resource_vis_START>assignment_try_START;322;690428;456918.49689440994;1767;322;322;1.34472049689441;0.5991583526944197;1.5;1.5;2
2;resource_vis_START>resource_vis_START;580;690728;451851.90172413795;11505;580;580;1.2663793103448275;0.6207333071489027;1.5;1.5;2
2;resource_vis_START>assignment_sub_START;971;690728;418982.0659114315;17233;971;971;1.247167868177137;0.6510734289890455;1.5;1.5;2
2;resource_vis_START>assignment_vis_START;838;690728;489844.9964200477;25981;838;838;1.3299522673031026;0.5784028168218046;1.5;1.5;2
2;resource_vis_START>assignment_vis_END;603;690633;587691.3648424544;20936;603;603;1.3739635157545604;0.5444086480533962;1.5;1.5;2
2;resource_vis_START>assignment_try_END;298;690442;592145.0771812081;2370;298;298;1.4026845637583893;0.5195758835994596;1.5;1.5;2
2;resource_vis_START>resource_vis_END;509;690633;584530.7367387033;11920;509;509;1.425343811394892;0.5148638395666554;1.5;1.5;2
2;resource_vis_START>assignment_sub_END;861;690686;578196.5493612079;28171;861;861;1.3763066202090593;0.5365443424882251;1.5;1.5;2
2;resource_vis_START>forum_vis_START;441;690567;491496.50340136053;8622;441;441;1.3321995464852607;0.579150566150566;1.5;1.5;2
2;resource_vis_START>forum_vis_END;257;690561;571153.6848249027;1628;257;257;1.377431906614786;0.5372423258030228;1.5;1.5;2
2;assignment_try_START>resource_vis_START;315;690567;417183.3873015873;971;315;315;1.2619047619047619;0.6159836448911857;1.5;1.5;2
2;assignment_try_START>assignment_sub_START;534;690669;397958.09363295883;4025;534;534;1.2734082397003745;0.6300516626182352;1.5;1.5;2
2;assignment_try_START>assignment_vis_START;460;690567;493590.59130434785;4862;460;460;1.3456521739130434;0.5611637929345678;1.5;1.5;2
2;assignment_try_START>forum_vis_START;195;690567;495765.8461538461;195;195;195;1.3128205128205128;0.5603659919533661;1.5;1.5;2
2;assignment_try_START>assignment_vis_END;345;689961;583928.4579710145;3724;345;345;1.3840579710144927;0.5374420434967516;1.5;1.5;2
2;assignment_try_START>assignment_sub_END;480;690675;575398.4291666667;5445;480;480;1.39375;0.5251130706352521;1.5;1.5;2
2;assignment_try_START>assignment_try_END;178;689469;597266.797752809;356;178;178;1.4073033707865168;0.4969995033360267;1.5;1.5;2
2;assignment_try_START>resource_vis_END;232;689960;583908.7370689656;1204;232;232;1.4482758620689655;0.48962973175659263;1.5;1.5;2
2;assignment_sub_START>assignment_vis_START;990;690823;541251.8797979798;24639;990;990;1.3651515151515152;0.5523620821897336;1.5;1.5;2
2;assignment_sub_START>assignment_vis_END;734;690823;596300.5395095368;20280;734;734;1.340599455040872;0.5660351758020599;1.5;1.5;2
2;assignment_sub_START>assignment_try_END;365;690442;599187.8273972602;3908;365;365;1.3835616438356164;0.5340117962412093;1.5;1.5;2
2;assignment_sub_START>resource_vis_END;536;690823;595562.3059701492;11104;536;536;1.414179104477612;0.5179980132137595;1.5;1.5;2
2;assignment_sub_START>assignment_sub_END;1070;690823;591401.6794392524;25336;1070;1070;1.3523364485981308;0.5549076553506861;1.5;1.5;2
2;assignment_sub_START>forum_vis_START;340;690704;558882.5029411765;4106;340;340;1.3588235294117648;0.5702132536226912;1.5;1.5;2
2;assignment_sub_START>resource_vis_START;205;690447;517650.93658536585;205;205;205;1.3560975609756099;0.5752445262190701;1.5;1.5;2
2;assignment_sub_START>forum_vis_END;277;690704;588722.0722021661;1426;277;277;1.3447653429602888;0.5608769975054866;1.5;1.5;2
2;resource_vis_END>assignment_vis_END;382;690823;484938.1910994764;4284;382;382;1.399214659685864;0.5394411524437897;1.5;1.5;2
2;resource_vis_END>assignment_sub_END;831;690823;481283.4464500602;19662;831;831;1.4205776173285198;0.5238390752889834;1.5;1.5;2
2;resource_vis_END>forum_vis_END;211;690590;492335.1042654028;422;211;211;1.3507109004739337;0.5347335489796983;1.5;1.5;2
2;resource_vis_END>assignment_try_END;201;690387;486989.7910447761;402;201;201;1.4154228855721394;0.5480063368918573;1.5;1.5;2
2;resource_vis_END>resource_vis_END;367;690823;481878.6485013624;4104;367;367;1.391008174386921;0.5473241588909395;1.5;1.5;2
2;forum_vis_END>forum_vis_END;342;690764;498015.0058479532;7290;342;342;1.3874269005847952;0.5372241450557064;1.5;1.5;2
2;forum_vis_END>assignment_sub_END;463;690764;494423.4362850972;9198;463;463;1.369330453563715;0.5521396641665021;1.5;1.5;2
2;forum_vis_END>assignment_vis_END;254;690704;518317.094488189;1286;254;254;1.3484251968503937;0.5602595745054786;1.5;1.5;2
2;forum_vis_END>resource_vis_END;211;690590;493353.1232227488;422;211;211;1.3886255924170616;0.5504660424706849;1.5;1.5;2
2;forum_vis_START>assignment_sub_START;369;690561;404799.8428184282;2064;369;369;1.2737127371273713;0.6338611268451223;1.5;1.5;2
2;forum_vis_START>forum_vis_START;569;690764;474780.95782073814;33550;569;569;1.368189806678383;0.5646796354310656;1.5;1.5;2
2;forum_vis_START>resource_vis_START;341;690567;462747.568914956;3239;341;341;1.3269794721407624;0.5935729026445178;1.5;1.5;2
2;forum_vis_START>assignment_vis_END;402;690764;580452.3333333334;11666;402;402;1.3445273631840795;0.5639479650015938;1.5;1.5;2
2;forum_vis_START>assignment_sub_END;590;690764;566656.5847457628;25547;590;590;1.373728813559322;0.548717901567952;1.5;1.5;2
2;forum_vis_START>assignment_vis_START;487;690704;499758.39425051335;11274;487;487;1.3336755646817249;0.565699466408349;1.5;1.5;2
2;forum_vis_START>forum_participation_START;301;690764;481515.3023255814;6084;301;301;1.388704318936877;0.5523332167100623;1.5;1.5;2
2;forum_vis_START>assignment_try_END;180;690442;589059.5833333334;360;180;180;1.3555555555555556;0.5555431407675552;1.5;1.5;2
